Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
111,18/3/2020,01:31:13,20.2,101.4,48.6,6.64258e-008,1.81905e-005,,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,3.000,2.000,1.000,2.000,2.000,3.000,7.000,5.000,5.000,11.000,13.000,10.000,10.000,13.000,11.000,17.000,11.000,13.000,13.000,15.000,18.000,13.000,10.000,16.602,20.398,14.000,11.000,17.000,17.000,17.000,18.000,20.000,13.000,15.000,20.000,12.728,14.272,13.000,8.000,13.000,8.000,8.000,11.000,11.000,10.000,5.000,9.000,8.000,9.000,7.000,14.000,23.000,15.000,9.000,15.000,16.137,16.863,20.000,22.000,16.000,14.000,21.000,17.000,18.000,18.338,16.662,28.000,16.000,21.000,26.000,11.000,15.000,11.000,13.000,13.000,7.836,11.164,5.000,5.000,7.000,4.000,4.000,2.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,791.5,ON,63.063,100.608,73.144,31.059,2.247,1.502549e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
112,18/3/2020,01:37:13,20.1,101.4,48.6,6.63970e-008,1.81857e-005,,0.000,1.000,0.000,1.736,0.264,6.000,4.000,8.000,10.588,8.412,5.000,13.000,12.000,12.000,14.000,7.000,14.958,20.042,20.000,15.000,25.280,17.720,23.000,20.000,21.000,24.852,26.148,18.000,18.000,20.000,20.000,23.000,20.000,15.000,10.000,22.000,15.000,14.000,19.000,10.000,9.000,11.000,15.000,15.000,6.000,13.000,10.000,5.000,15.000,10.000,12.898,7.102,6.000,13.000,13.000,11.000,8.000,7.000,20.000,16.000,12.000,14.000,11.000,21.000,15.000,11.000,18.194,11.806,22.000,17.000,11.000,21.000,19.448,19.552,21.000,9.000,22.000,16.000,13.000,9.000,14.000,8.000,8.000,13.000,8.000,1.000,1.000,1.000,2.000,1.000,2.000,2.000,2.000,1.000,1.000,3.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9580.21, 13.3,749.9,1.000,1.81,7.49,790.1,ON,41.469,79.203,53.746,27.881,2.334,1.899552e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
113,18/3/2020,01:43:13,20.1,101.4,48.7,6.63970e-008,1.81857e-005,,0.000,0.000,1.000,0.000,0.000,1.000,1.000,3.000,2.000,5.000,3.000,3.000,4.483,9.517,6.027,6.011,8.962,17.000,7.000,13.173,23.827,16.000,20.000,26.757,15.243,14.000,27.000,9.582,19.418,30.000,15.000,18.000,16.000,19.674,20.327,19.265,10.735,16.000,8.000,13.000,17.000,15.000,14.000,6.000,18.000,7.000,16.000,9.734,12.266,10.000,13.844,10.156,10.000,8.000,11.622,6.378,9.000,10.000,7.003,7.997,8.562,11.438,10.856,20.144,20.000,20.000,22.000,16.000,11.000,20.000,20.000,15.000,19.000,19.000,18.000,17.000,12.000,16.000,24.000,10.000,11.000,18.000,9.000,7.000,8.000,3.000,4.000,1.000,2.000,3.000,3.000,1.000,3.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9579.96, 13.3,749.9,1.000,1.81,7.49,788.7,ON,50.378,90.195,63.333,31.059,2.282,1.640304e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
114,18/3/2020,01:49:13,20.2,101.4,48.7,6.64258e-008,1.81905e-005,,1.000,0.000,0.000,0.000,4.000,0.000,7.000,8.000,2.000,9.000,10.000,4.000,9.000,11.000,6.000,5.000,7.000,10.000,15.000,10.000,9.000,12.000,13.016,17.984,9.000,22.000,17.000,20.000,14.000,16.000,25.000,18.000,14.000,14.000,11.000,21.000,22.000,14.000,15.000,15.000,13.000,15.000,13.985,13.015,10.000,11.580,6.420,13.000,12.000,10.000,10.000,11.000,8.241,9.759,14.000,10.000,13.000,12.000,9.000,13.000,14.000,9.000,22.000,14.340,12.660,18.000,16.000,17.000,14.000,12.000,12.000,21.000,17.497,11.503,15.000,16.000,9.000,16.000,18.697,16.527,13.775,10.448,10.552,11.000,6.820,8.180,3.000,3.000,4.000,1.000,2.000,2.000,1.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.308,0.00,10.22,9581.56, 13.3,749.9,1.000,1.81,7.50,798.5,ON,50.410,89.390,61.135,39.954,2.364,1.668270e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
115,18/3/2020,01:55:13,20.2,101.4,48.8,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,0.000,3.000,2.000,3.000,4.000,1.000,8.000,3.000,3.000,4.000,5.000,7.000,6.000,12.000,7.000,7.000,9.000,10.000,10.000,15.000,6.000,16.000,10.000,12.000,13.000,18.000,19.000,12.000,11.000,13.000,11.000,17.000,17.000,16.893,12.107,15.000,15.000,17.796,21.204,7.000,11.000,12.000,17.000,7.000,4.000,12.000,8.473,5.527,6.000,8.000,8.000,9.982,9.018,10.000,12.000,12.000,12.240,18.760,14.000,17.000,10.000,22.000,19.875,17.125,22.000,24.000,22.000,20.000,15.000,19.444,13.556,16.000,20.000,11.000,15.000,16.000,9.562,10.438,10.000,8.000,10.000,6.000,7.000,1.000,1.000,3.000,3.000,2.000,2.000,1.000,4.000,3.000,1.000,1.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.22,9583.29, 13.3,749.9,1.000,1.81,7.48,784.7,ON,62.090,102.183,72.054,39.954,2.332,1.426722e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
116,18/3/2020,02:01:13,20.2,101.4,48.9,6.64258e-008,1.81905e-005,,0.000,1.000,1.000,1.000,2.000,2.000,3.000,0.000,1.000,1.000,4.000,2.000,1.000,9.000,11.000,6.000,3.000,9.000,6.000,4.000,8.000,10.000,8.000,8.566,6.434,11.000,13.000,10.000,11.000,10.000,6.000,11.000,8.000,15.000,14.327,15.673,18.000,13.000,14.000,15.000,14.000,17.000,14.000,12.000,15.000,12.000,17.000,14.000,11.000,12.000,13.000,11.000,9.000,7.000,10.000,12.000,6.000,8.000,11.000,10.000,15.000,14.000,10.587,9.413,11.000,22.000,19.000,17.000,16.720,20.280,16.000,16.000,16.000,16.000,22.000,20.000,26.000,23.000,20.000,9.000,16.000,14.000,10.000,10.000,7.000,7.000,7.000,4.000,3.000,2.000,2.491,1.509,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.22,9580.83, 13.3,749.9,1.000,1.81,7.48,786.1,ON,70.615,105.018,75.398,209.080,2.318,1.368104e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
117,18/3/2020,02:07:13,20.2,101.4,48.9,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,2.000,4.000,1.000,2.000,3.000,1.000,3.000,3.000,7.000,1.000,5.000,7.000,10.000,8.000,7.000,13.000,7.000,7.000,10.000,13.000,10.000,15.000,8.000,13.000,10.000,10.000,11.471,8.529,8.000,16.000,11.000,9.000,8.000,16.000,14.000,9.000,9.150,11.850,10.000,9.000,13.000,7.000,6.000,12.000,15.000,8.994,5.006,13.000,5.000,14.000,15.000,9.000,10.000,11.000,11.000,20.000,15.000,11.000,14.000,20.000,11.000,13.000,14.909,16.091,18.000,18.000,20.844,14.156,12.000,19.000,11.000,16.000,9.000,8.283,5.717,9.000,7.000,5.000,2.000,2.000,3.000,2.000,2.000,0.000,0.000,1.000,0.373,1.627,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9581.07, 13.3,749.9,1.000,1.81,7.49,788.8,ON,74.399,105.886,77.495,31.059,2.239,1.157030e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
118,18/3/2020,02:13:13,20.2,101.4,48.9,6.64258e-008,1.81905e-005,,0.000,1.000,1.000,3.000,0.000,0.000,3.000,3.000,1.000,2.000,2.000,1.000,1.000,2.000,1.000,2.000,2.000,4.000,4.000,6.000,8.000,3.000,7.000,7.000,2.000,6.000,7.000,8.000,6.000,10.000,12.000,14.000,6.000,13.000,19.000,11.000,14.000,12.000,13.000,15.000,12.000,11.000,11.000,11.728,16.272,24.000,14.000,11.000,7.000,9.000,7.000,10.000,7.000,4.000,7.516,7.484,9.000,2.000,11.000,16.000,8.000,14.000,14.000,20.000,16.659,13.341,10.000,18.000,17.000,17.000,18.000,17.000,22.000,16.000,19.000,20.000,22.000,18.000,9.000,12.000,11.000,11.660,9.340,9.000,7.000,3.000,7.000,2.000,2.000,5.000,3.000,0.000,4.000,1.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9581.56, 13.3,749.9,1.000,1.81,7.49,791.5,ON,77.454,111.524,82.234,68.539,2.260,1.182647e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
119,18/3/2020,02:19:13,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,1.000,2.000,1.000,3.000,3.000,0.000,5.000,4.000,4.000,3.000,6.000,4.000,6.000,10.000,7.000,3.000,7.000,8.000,10.000,11.000,14.000,3.000,12.000,11.000,11.000,11.216,15.211,13.572,13.000,6.000,15.000,11.000,19.000,10.000,14.000,16.000,11.000,11.000,13.000,22.000,10.000,5.000,13.000,5.000,10.000,12.000,8.000,13.000,9.000,10.000,13.457,18.543,15.000,11.000,12.000,10.000,12.062,11.938,11.000,17.000,11.000,16.000,16.338,18.662,26.000,19.000,12.000,18.000,15.000,16.000,17.684,9.316,15.000,5.000,12.000,7.000,3.000,6.000,1.000,2.000,4.000,2.000,0.000,3.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,791.5,ON,81.681,115.053,86.270,194.564,2.192,1.165846e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
120,18/3/2020,02:25:14,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,2.000,0.000,1.000,2.000,1.000,4.000,3.000,4.000,4.000,2.000,3.000,7.000,9.000,4.000,10.000,12.000,12.000,7.000,8.000,7.000,17.000,13.000,12.000,21.000,15.000,20.000,19.000,14.000,8.000,8.000,18.000,18.000,12.000,18.000,11.000,14.000,14.000,5.000,8.000,10.000,8.000,10.000,5.000,5.000,7.000,8.000,10.000,10.155,12.845,16.000,7.000,8.000,17.000,15.000,16.000,21.239,13.761,15.000,10.000,14.000,12.000,18.000,15.000,12.000,28.000,18.000,12.000,13.000,20.000,21.000,23.000,17.000,11.307,12.693,11.000,5.000,5.000,4.000,6.000,9.000,2.000,1.000,4.000,2.000,0.000,3.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,790.1,ON,76.842,113.312,83.718,42.935,2.218,1.255748e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
121,18/3/2020,02:31:14,20.3,101.4,49.0,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,0.000,5.000,3.000,7.000,3.000,2.000,9.000,5.000,8.000,7.000,17.000,14.027,10.973,13.000,5.000,14.000,13.000,9.000,14.000,12.000,9.000,7.000,12.000,14.164,17.836,9.000,13.000,14.000,15.000,14.000,19.000,14.000,18.000,15.000,17.000,15.000,14.000,11.000,17.000,13.000,18.000,14.000,13.000,8.000,2.000,13.000,6.000,8.000,9.000,7.773,9.116,8.111,10.000,5.000,6.000,15.699,13.301,13.000,12.000,13.000,4.955,12.045,15.131,16.761,11.108,15.000,19.729,18.271,10.000,15.000,16.000,13.000,12.000,17.053,16.947,16.000,13.000,13.000,16.000,9.000,7.000,3.000,0.000,3.000,8.000,4.000,5.000,1.000,4.389,0.611,0.000,2.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.313,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,791.6,ON,50.246,90.556,60.205,21.674,2.427,1.550444e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
122,18/3/2020,02:37:13,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,0.000,1.000,1.000,0.000,0.000,2.000,1.000,2.000,3.000,1.000,5.000,5.000,6.000,8.000,5.000,8.000,8.000,2.000,9.000,8.000,10.000,12.000,13.000,14.889,21.111,14.000,16.000,16.471,14.529,15.000,10.000,19.000,18.000,12.000,16.000,11.000,12.000,14.000,21.508,18.492,9.000,17.608,22.392,11.000,10.000,7.685,12.315,10.000,13.000,14.000,13.000,6.000,10.000,12.467,11.533,11.000,8.386,12.614,11.000,15.000,9.000,10.000,14.000,9.620,14.380,14.000,19.000,19.000,13.000,16.000,10.097,18.903,13.000,17.000,16.000,18.000,10.000,19.540,18.460,8.000,15.000,6.022,5.978,5.000,5.000,3.000,8.000,3.000,1.000,2.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,790.1,ON,58.914,94.168,67.982,33.376,2.238,1.417320e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
123,18/3/2020,02:43:13,20.3,101.4,49.0,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,2.000,0.000,1.000,1.000,2.000,3.000,2.000,2.000,4.000,5.000,2.000,5.000,3.000,3.000,4.000,7.000,5.000,13.000,8.000,17.000,19.592,13.408,10.000,14.000,18.000,10.000,18.000,13.000,16.000,21.000,11.000,17.000,9.000,13.000,8.000,15.000,10.000,6.000,10.000,10.000,15.000,10.000,9.000,13.000,10.314,7.686,4.000,7.000,5.000,4.000,8.000,8.211,6.789,8.000,11.000,8.000,11.000,9.000,9.000,9.000,17.000,20.000,14.000,20.000,18.000,17.000,13.000,20.000,18.000,12.000,19.000,11.000,11.000,19.470,15.530,9.000,10.000,16.537,10.463,13.000,9.000,8.000,5.000,4.000,3.000,4.000,1.000,4.000,2.000,0.000,1.000,1.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,788.9,ON,60.794,100.527,70.934,31.059,2.316,1.288212e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
124,18/3/2020,02:49:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,2.000,2.000,1.000,4.000,5.000,3.000,4.000,4.000,7.000,8.000,9.000,5.000,7.809,7.554,12.637,14.000,14.000,13.000,13.000,13.000,9.000,8.000,11.000,16.000,14.000,11.000,11.000,22.000,15.000,11.000,18.000,22.000,13.000,14.000,13.000,7.000,10.000,19.000,13.000,14.000,6.000,6.000,3.000,8.000,12.000,11.000,9.000,5.000,13.000,16.000,7.000,16.000,11.000,13.526,11.474,15.000,14.000,15.000,17.000,15.000,15.000,18.000,11.000,12.000,12.431,15.569,8.000,18.000,18.000,11.000,15.969,7.031,6.000,8.000,5.000,6.000,6.000,4.000,4.000,2.000,2.000,0.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.49,790.2,ON,61.945,96.618,70.971,49.581,2.200,1.248497e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
125,18/3/2020,02:55:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,2.000,1.000,0.000,4.000,2.000,2.000,1.000,2.000,3.000,7.000,6.000,6.000,9.000,9.000,6.000,13.000,8.000,12.000,11.000,7.000,10.000,16.000,16.000,12.000,9.000,15.000,14.000,21.000,21.000,11.000,14.000,14.000,14.000,23.000,8.000,18.000,10.000,13.000,13.000,15.000,10.000,12.000,9.000,7.000,9.000,8.000,10.000,15.000,11.000,8.000,10.000,14.000,11.000,10.000,6.000,10.000,11.000,8.000,11.135,16.865,18.000,8.000,12.000,11.000,8.000,14.000,12.000,11.625,12.375,16.886,21.114,15.000,15.000,22.000,20.000,17.000,10.000,20.000,4.000,7.000,9.000,6.000,8.000,7.000,3.000,1.000,1.000,1.000,2.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.48,787.5,ON,53.190,90.547,63.694,38.542,2.304,1.399573e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
126,18/3/2020,03:01:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,1.000,0.000,0.000,0.000,1.000,2.000,1.000,2.000,3.000,5.000,0.000,5.000,1.932,4.068,0.745,5.255,4.000,5.000,4.000,6.000,11.000,10.000,7.000,14.000,8.083,10.917,4.000,17.000,13.000,10.000,16.000,18.000,8.000,17.000,17.000,7.000,18.000,13.000,8.000,17.000,8.000,10.000,6.000,16.000,12.000,9.371,4.629,8.000,9.000,11.000,8.000,12.838,8.162,5.000,16.000,9.000,10.000,21.000,19.222,13.778,9.000,18.000,12.000,14.000,16.000,18.000,9.000,10.000,14.791,17.209,17.166,18.834,15.000,19.000,10.000,16.942,10.058,16.000,11.000,8.000,7.935,7.065,4.000,1.000,4.000,2.000,3.000,5.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9583.17, 13.3,749.9,1.000,1.81,7.49,790.2,ON,70.854,103.956,76.474,38.542,2.215,1.187318e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
127,18/3/2020,03:07:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,2.000,0.000,3.000,5.000,0.000,2.000,3.000,3.000,3.000,8.000,4.000,4.000,4.000,6.000,8.000,7.000,15.000,12.002,9.998,12.000,7.000,13.000,13.000,18.000,17.000,13.000,14.000,12.096,14.904,10.000,12.000,16.000,7.000,6.000,10.000,8.000,9.000,9.000,7.000,10.000,10.000,9.000,7.000,8.000,7.000,9.000,9.000,16.000,8.000,11.000,11.000,12.000,16.000,24.000,13.000,10.000,13.000,12.000,13.000,18.000,12.000,8.000,23.000,14.000,19.000,17.713,12.287,16.000,11.000,12.000,13.000,8.000,5.191,5.809,6.000,6.000,3.000,3.355,4.645,0.000,2.000,2.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,788.9,ON,71.449,101.963,76.353,42.935,2.171,1.110065e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
128,18/3/2020,03:13:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,1.000,1.000,3.000,7.000,9.033,5.967,5.000,6.000,3.144,8.665,2.192,2.000,7.000,6.000,5.000,4.000,7.000,4.000,8.000,7.000,7.000,5.000,4.000,8.000,6.000,5.000,11.000,8.000,13.000,10.000,11.000,9.000,13.000,9.000,14.000,9.000,10.000,10.000,12.000,14.000,7.340,10.660,12.000,7.000,7.000,12.000,5.000,9.000,11.426,10.574,5.000,10.000,11.000,10.000,14.000,10.000,11.000,18.293,14.885,10.821,17.000,12.000,12.000,15.000,12.000,9.000,10.000,11.000,12.000,14.000,22.000,11.000,15.000,17.000,11.000,10.000,6.000,9.000,18.000,6.000,7.000,6.000,3.000,2.000,2.000,4.000,3.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.49,788.9,ON,59.754,90.070,63.155,16.849,2.383,1.177447e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
129,18/3/2020,03:19:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.000,3.000,3.000,2.000,3.000,3.000,6.599,2.401,4.000,1.000,4.000,7.000,6.000,1.000,3.000,3.000,5.000,8.000,4.000,6.000,7.000,7.000,10.000,9.000,12.000,6.000,5.859,11.141,13.000,15.000,11.000,9.000,8.000,8.000,11.000,7.000,15.000,6.000,7.000,7.773,9.227,7.000,6.000,4.000,6.000,5.000,8.000,13.000,10.000,6.000,8.000,4.000,8.000,10.000,6.000,12.000,13.000,13.000,10.000,8.000,15.000,14.000,12.000,5.000,17.000,14.000,7.000,11.000,11.000,13.000,14.000,6.000,8.000,5.000,15.000,3.000,5.000,1.000,1.000,3.000,2.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.307,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.50,800.0,ON,69.705,101.527,75.230,51.397,2.219,8.983356e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
130,18/3/2020,03:25:13,20.3,101.4,49.2,6.64546e-008,1.81953e-005,,1.000,4.000,1.000,1.000,0.000,3.000,6.000,2.000,6.000,4.000,2.000,2.000,7.000,2.000,4.000,2.000,0.000,4.000,2.000,3.000,2.000,6.000,8.000,4.000,8.000,6.000,5.000,5.000,7.000,9.282,7.718,9.000,13.000,8.000,12.000,11.000,10.000,8.000,16.000,14.000,12.000,10.000,17.000,14.000,6.000,7.000,7.000,14.000,4.000,15.000,7.000,3.000,8.000,9.000,8.000,5.000,8.000,8.000,13.000,9.000,13.000,9.000,16.000,15.077,18.523,13.400,13.000,7.000,7.000,16.000,18.000,17.000,15.000,16.000,10.000,16.000,14.000,9.000,8.000,7.000,2.000,5.000,3.000,5.000,2.000,4.000,2.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.310,0.00,10.22,9585.39, 13.3,749.9,1.000,1.81,7.50,795.8,ON,63.177,92.396,66.922,53.280,2.306,1.042094e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
131,18/3/2020,03:31:13,20.2,101.4,49.2,6.64258e-008,1.81905e-005,,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,5.000,0.000,5.000,2.000,4.000,4.000,5.000,0.000,6.000,2.000,8.000,4.000,8.000,4.000,8.000,9.000,7.000,10.000,14.000,4.000,7.000,5.000,10.000,11.000,12.000,10.000,7.000,6.000,4.000,12.000,14.000,14.000,6.000,10.000,6.000,7.000,7.000,7.000,9.696,7.304,9.000,8.000,9.000,4.000,7.000,12.000,8.000,6.000,11.000,13.000,14.000,12.000,7.000,13.000,13.000,8.000,10.000,9.000,7.000,15.000,12.000,20.000,13.000,16.000,12.000,16.933,15.067,7.000,10.000,9.000,10.000,9.000,6.000,2.134,3.866,4.000,5.000,2.000,2.000,6.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.312,0.00,10.22,9582.80, 13.3,749.9,1.000,1.81,7.49,792.9,ON,72.126,101.099,74.207,35.866,2.239,9.635431e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
132,18/3/2020,03:37:13,20.3,101.4,49.3,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,1.000,2.000,2.000,2.000,1.000,1.000,2.000,4.000,3.000,2.000,7.000,2.000,6.000,7.000,5.000,8.000,7.000,8.000,11.000,7.000,9.000,9.000,7.000,7.000,12.000,10.000,10.000,7.000,8.000,9.000,9.000,6.000,11.000,6.000,9.000,7.000,9.000,11.000,9.000,14.426,13.574,8.000,10.000,9.000,8.000,10.000,9.000,9.000,9.000,5.000,7.000,10.000,12.875,13.125,8.000,18.817,8.183,11.000,19.000,18.000,19.000,5.000,14.000,11.713,6.287,8.000,13.915,9.085,7.000,3.000,8.000,3.000,2.000,2.000,1.000,0.000,3.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9584.15, 13.3,749.9,1.000,1.81,7.49,788.9,ON,79.545,101.739,78.472,174.658,2.097,8.452208e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
