Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\180320.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
105,19/3/2020,01:07:00,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,0.000,0.000,0.000,0.000,480.327,231.477,0.000,215.054,415.121,400.678,968.012,747.594,1084.989,349.583,677.890,1141.497,1427.202,1388.898,893.964,871.386,1686.016,1768.928,1196.301,2192.108,1252.029,2205.574,1668.035,1970.958,1591.002,1328.659,1727.145,2436.904,1447.681,1402.359,1896.518,2424.794,2002.901,938.141,918.075,2349.297,2401.679,1926.915,1207.689,1784.570,1004.791,660.161,879.855,1469.171,718.337,1186.083,1013.843,1236.437,1076.893,990.979,1208.784,1052.892,973.267,596.240,1261.330,869.682,829.048,514.652,882.102,587.958,146.959,367.324,587.600,663.763,442.409,814.409,594.736,597.194,540.257,513.553,759.213,536.077,1076.727,775.889,234.839,1421.727,239.104,772.537,766.314,1234.966,415.565,252.972,596.027,691.346,438.653,177.245,360.019,731.453,185.811,0.000,95.467,291.234,197.490,100.472,102.261,0.000,0.000,0.000,0.000,0.000,113.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9616.80, 13.3,749.9,1.000,1.82,7.49,790.4,ON,55.597,90.732,64.235,41.418,2.215,1.404153e+003,,MASIN,,,,,Normal Scan,
106,19/3/2020,01:12:59,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,0.000,268.943,258.872,0.000,480.327,231.477,223.107,430.108,415.121,400.678,193.602,186.898,361.663,349.583,847.363,163.071,1268.626,388.185,817.169,1597.542,1686.016,952.485,1196.301,1418.423,751.230,1715.446,1548.878,1507.203,1022.787,1550.102,2158.940,1695.233,990.383,1153.430,1885.388,1551.868,1526.022,2099.322,1709.675,1716.777,1423.216,1576.560,1725.279,1359.683,1674.654,990.257,1389.372,1208.584,1755.950,1265.163,1091.831,558.625,828.528,1143.436,377.740,902.472,598.934,819.830,816.162,960.244,886.226,514.652,514.555,881.926,440.877,440.789,587.600,1032.510,516.144,592.298,892.104,447.896,374.796,680.437,683.291,612.660,384.545,775.889,391.398,1184.760,398.507,723.893,1060.359,823.311,415.565,337.295,851.456,345.673,789.575,797.602,540.028,457.158,371.622,94.428,477.335,388.312,394.980,0.000,511.303,312.347,316.157,0.000,0.000,0.000,113.755,115.278,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9617.54, 13.3,749.9,1.000,1.82,7.49,790.4,ON,61.222,105.658,72.053,39.954,2.328,1.322751e+003,,MASIN,,,,,Normal Scan,
107,19/3/2020,01:18:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,0.000,255.605,246.023,474.265,0.000,220.292,0.000,0.000,791.243,955.795,184.540,892.747,1208.097,1506.020,1610.129,156.575,914.246,1324.022,860.389,971.097,537.408,524.979,1400.521,1283.625,921.497,1411.689,1259.241,2019.768,1749.186,2131.681,1673.848,1735.712,1395.873,979.775,1436.524,1224.236,1574.679,1450.381,1516.685,1317.429,1124.264,1192.472,1174.700,1653.517,896.272,806.970,795.548,945.693,858.816,1078.049,1161.722,1428.215,524.613,895.134,618.584,640.876,1103.846,665.144,1088.196,437.513,653.344,943.541,1015.933,294.236,793.885,1087.858,1019.469,364.021,877.247,954.247,515.956,896.898,886.984,449.777,604.926,683.452,459.653,541.041,623.896,550.868,555.921,402.673,569.043,832.883,487.143,840.716,767.947,433.116,525.023,622.080,541.665,275.198,186.473,310.118,178.906,82.246,99.203,0.000,205.603,0.000,106.004,108.027,0.000,112.319,113.823,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9615.70, 13.3,749.9,1.000,1.82,7.48,784.9,ON,59.774,100.682,69.364,39.954,2.320,1.277802e+003,,MASIN,,,,,Normal Scan,
108,19/3/2020,01:24:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,281.152,270.652,0.000,0.000,241.689,0.000,224.525,216.420,0.000,201.612,194.832,564.258,0.000,1231.313,341.099,656.428,1117.086,310.605,1049.599,1023.076,424.182,1369.338,1872.735,1297.668,1133.998,1233.116,1438.817,1516.778,686.190,1337.099,1194.948,1386.119,1977.202,1625.928,1797.495,1854.551,1727.670,1321.714,1663.043,1818.655,1253.217,1145.860,1041.738,1368.320,1263.965,1162.620,1069.210,1216.261,1365.477,1273.215,1334.216,777.682,1470.788,1150.699,684.251,756.837,1205.476,600.027,597.337,371.668,966.161,1109.831,763.335,863.952,443.684,1256.834,369.583,742.186,742.039,372.537,897.777,676.111,452.611,532.584,687.631,308.275,541.783,702.728,630.215,874.342,641.661,323.774,820.822,248.562,585.486,84.859,514.118,695.737,618.023,535.112,305.914,241.310,467.478,190.057,384.294,195.389,198.745,101.110,308.730,0.000,106.055,0.000,0.000,112.247,0.000,232.020,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9614.71, 13.3,749.9,1.000,1.82,7.49,793.0,ON,62.092,100.251,70.911,42.935,2.230,1.243065e+003,,MASIN,,,,,Normal Scan,
109,19/3/2020,01:30:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,269.788,0.000,0.000,240.918,0.000,223.808,431.458,416.425,0.000,0.000,374.971,544.198,350.681,680.019,327.166,340.263,1216.948,747.309,1019.810,704.713,1091.973,666.699,1293.525,1130.377,1352.083,1075.680,1279.330,1849.244,1308.234,1082.849,1381.704,1555.958,607.777,1891.288,1070.260,1148.113,1223.388,1657.743,1540.909,1338.454,1142.210,432.672,1619.690,1259.921,1076.137,1475.718,1131.546,880.723,634.563,1017.033,620.159,694.469,1025.805,953.776,420.471,783.054,897.167,1042.018,1037.347,592.670,663.773,368.693,294.898,589.681,958.040,442.083,517.871,739.663,445.617,732.310,687.451,451.166,606.724,609.276,691.405,540.053,311.334,706.728,506.067,848.521,645.480,409.101,247.768,666.991,1015.062,512.477,86.690,358.838,704.321,270.861,458.593,559.182,284.175,287.300,194.765,495.275,201.574,102.582,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9616.20, 13.3,749.9,1.000,1.82,7.49,791.7,ON,63.621,103.034,72.542,46.138,2.262,1.115369e+003,,MASIN,,,,,Normal Scan,
110,19/3/2020,01:36:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,0.000,484.932,233.696,450.493,217.115,209.550,202.260,195.458,377.380,730.261,705.868,171.097,658.537,800.482,1402.213,150.422,1319.610,851.090,961.616,1073.573,1041.470,1264.032,742.239,962.293,936.401,573.662,1117.830,1634.710,1176.638,626.382,815.576,1101.992,881.294,1348.070,947.115,1575.689,1094.674,1347.055,1326.402,957.994,686.350,1014.414,1332.977,742.601,1545.545,1047.551,1357.112,1023.561,1326.314,854.248,655.425,875.870,531.496,1209.356,902.947,1273.427,820.296,1192.941,964.944,519.487,1112.981,667.661,667.521,222.462,893.492,521.091,429.926,619.068,753.648,302.710,686.958,689.840,695.856,232.939,573.752,922.703,239.223,321.861,568.424,247.038,748.081,251.729,595.924,257.885,610.726,265.714,626.303,1272.143,553.848,281.388,190.667,481.910,196.017,0.000,101.435,0.000,0.000,0.000,216.776,0.000,0.000,229.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.312,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.49,794.4,ON,69.231,105.781,74.313,39.954,2.287,1.106147e+003,,MASIN,,,,,Normal Scan,
111,19/3/2020,01:42:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,244.486,0.000,0.000,0.000,422.027,407.322,0.000,0.000,550.161,532.302,1029.045,997.732,320.014,1089.178,908.536,1023.363,997.518,689.308,1201.616,1173.825,632.625,1597.070,961.838,1636.707,796.323,1561.110,1195.054,2118.356,1975.255,913.167,2044.411,1788.287,1903.399,1123.006,828.447,1081.000,1283.628,1180.184,1718.838,1354.292,1217.952,1429.017,1700.370,1122.691,1185.877,1005.739,865.707,1377.422,1440.697,905.708,1271.544,1482.579,959.309,1469.207,1059.981,837.617,724.765,1159.414,1226.393,432.760,1442.265,648.889,648.767,360.350,868.388,578.796,653.815,583.561,790.462,681.306,886.122,595.958,976.873,452.784,685.173,537.662,542.499,469.223,315.685,800.316,1050.193,407.757,496.437,919.003,423.973,512.591,786.557,618.195,538.282,91.160,370.617,93.673,571.523,290.669,197.168,200.678,0.000,310.216,105.342,107.353,109.443,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.22,9616.44, 13.3,749.9,1.000,1.82,7.47,782.2,ON,67.343,106.246,74.923,39.954,2.257,1.310530e+003,,MASIN,,,,,Normal Scan,
112,19/3/2020,01:48:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,527.781,508.017,244.486,0.000,227.128,218.916,422.027,203.661,393.150,759.860,1650.484,1064.605,2572.611,2494.329,1600.072,1400.372,2422.793,2485.339,1995.035,2895.094,1335.142,2738.952,3163.148,3562.680,3486.711,3039.597,3154.705,2817.711,2749.917,3780.060,3430.743,3988.892,3040.507,4147.050,3274.582,5147.210,3973.081,3498.639,3897.154,3756.840,2492.307,2539.307,3585.472,3615.038,2510.066,1844.445,1818.348,2662.745,1862.092,2601.814,2198.935,2113.340,2318.685,1853.221,1862.048,2333.603,1389.470,1820.052,1594.497,1159.421,1154.253,1586.803,1298.039,1369.884,937.098,826.678,1196.155,1229.941,799.107,1094.184,805.720,735.514,741.834,1097.356,621.395,301.856,989.694,768.088,620.007,782.039,789.212,480.190,727.057,1223.278,413.705,250.637,593.562,430.410,434.786,529.881,538.282,638.118,185.308,281.020,285.762,193.780,98.584,100.339,102.159,0.000,105.342,0.000,0.000,0.000,113.112,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.22,9614.22, 13.3,749.9,1.000,1.82,7.47,782.2,ON,52.854,79.596,59.406,49.581,2.050,2.558034e+003,,MASIN,,,,,Normal Scan,
113,19/3/2020,01:54:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,0.000,240.918,928.815,223.808,215.729,2082.146,1607.746,1553.683,1124.913,1269.796,1928.743,1870.053,2617.329,2863.336,3250.956,2540.852,3059.460,2536.967,2591.549,4602.024,3039.864,3893.529,4179.192,3466.052,3954.358,5016.068,3426.887,3805.866,4800.952,4131.563,3950.588,5375.314,3891.882,3908.987,4154.248,3684.471,4894.034,3390.769,3250.899,3547.951,2983.638,2855.830,3559.520,2541.544,3313.837,2260.646,2598.996,1721.120,3023.323,2314.871,1988.164,1743.067,1735.168,2328.168,2018.648,1637.433,1927.443,1554.819,1622.563,1548.511,1179.599,1105.651,1547.633,1842.021,887.780,961.562,891.242,522.027,823.719,1052.722,1213.456,685.436,845.058,385.752,1167.475,863.779,633.855,1039.371,726.165,327.281,1404.021,333.495,676.708,341.651,1213.654,528.044,355.602,632.010,642.030,372.788,94.725,383.067,97.383,198.110,302.361,307.745,208.885,0.000,107.696,109.752,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.570,300,4,50,1,3.000,0.314,0.00,10.22,9614.22, 13.3,749.9,1.000,1.82,7.49,791.7,ON,50.798,77.755,57.396,46.138,2.062,2.957664e+003,,MASIN,,,,,Normal Scan,
114,19/3/2020,02:00:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,111.752,431.998,0.000,0.000,240.918,696.611,447.616,647.188,624.638,401.936,971.052,1312.398,2358.193,1979.952,1820.420,1145.082,1113.520,2278.508,1402.299,2462.021,1832.254,1774.470,2000.097,2328.345,1255.961,1966.667,1673.261,3256.512,2735.996,2554.593,1732.569,2763.409,1555.958,3038.933,2090.391,2918.900,2774.612,1882.154,2210.322,2175.388,1695.364,2060.236,1518.045,2217.159,1511.905,1158.908,1557.719,2176.184,1207.032,1745.050,1408.189,1550.398,1157.447,1147.018,1136.785,754.421,901.220,1046.695,1563.012,1037.354,1111.249,663.773,516.170,663.520,737.101,1031.743,1105.208,1035.750,443.798,1188.328,522.027,1123.261,751.959,910.094,1066.233,537.760,600.432,1184.403,706.728,396.159,959.427,645.480,654.578,1156.269,583.617,422.943,341.651,520.137,528.035,355.602,632.010,550.311,931.970,663.074,287.300,0.000,396.220,0.000,0.000,0.000,105.716,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.205,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.49,791.7,ON,51.605,86.916,60.566,35.866,2.244,1.869832e+003,,MASIN,,,,,Normal Scan,
115,19/3/2020,02:06:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,511.235,0.000,474.265,228.555,220.292,212.340,204.941,395.621,573.477,1476.317,892.747,862.927,836.669,1127.090,1878.898,1523.744,1765.399,1864.176,1664.737,1746.576,787.469,1273.201,1730.718,1088.869,1529.342,1717.131,1907.548,1858.521,3090.943,2092.284,1327.309,1694.987,2227.562,1174.575,1977.613,1852.582,2628.833,2195.640,1439.495,1643.151,1788.678,1403.728,1675.884,1385.168,1533.236,846.355,1289.402,1093.038,1540.071,839.321,457.972,1653.632,1342.708,1113.866,960.982,1030.257,879.120,786.961,598.646,725.945,1016.121,1161.058,725.519,580.300,580.183,1092.289,800.860,438.616,440.422,737.070,814.142,671.840,599.703,695.257,744.605,995.914,850.207,779.870,786.962,635.338,724.812,993.169,802.804,999.114,699.439,655.346,519.739,437.519,977.554,631.942,366.931,466.183,659.834,479.263,194.997,198.407,100.970,205.603,104.055,106.004,0.000,0.000,112.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.48,784.9,ON,56.955,99.605,67.787,39.954,2.331,1.597266e+003,,MASIN,,,,,Normal Scan,
116,19/3/2020,02:12:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,246.023,0.000,0.000,220.292,212.340,409.882,395.621,573.477,922.698,535.648,1035.512,669.335,1449.116,1409.189,761.872,735.568,716.991,1387.295,2029.348,1692.465,1527.854,1854.366,1228.873,1157.915,1259.230,1458.724,1530.538,1811.920,1464.599,1225.209,1872.352,1589.312,1628.059,847.548,1296.804,2084.931,1249.028,1668.736,1394.880,1181.434,1907.176,1262.492,1466.622,1291.148,556.884,709.270,1014.964,847.047,1144.529,987.365,1053.729,596.756,742.568,1034.904,735.892,805.853,875.184,729.188,653.344,1161.288,435.397,798.079,870.457,797.752,728.192,582.433,804.129,1247.861,810.777,444.085,522.542,524.740,907.389,1139.089,229.826,850.207,1325.779,786.954,873.590,724.812,406.459,1066.839,749.335,504.425,426.637,952.854,525.023,266.606,270.832,550.396,559.420,282.786,575.115,292.496,496.017,201.940,0.000,104.055,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9614.71, 13.3,749.9,1.000,1.82,7.48,784.9,ON,61.226,104.572,71.632,53.280,2.342,1.374164e+003,,MASIN,,,,,Normal Scan,
117,19/3/2020,02:18:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,257.208,0.000,0.000,0.000,221.674,213.672,412.453,398.103,961.790,371.394,718.677,694.672,841.917,486.068,1418.013,919.981,444.109,1010.083,1814.792,1216.766,1716.884,1153.068,2239.167,1704.432,1538.922,1497.515,1258.974,973.598,1179.772,1591.770,1117.743,1605.278,1478.880,1638.261,1406.262,2065.558,1368.430,1795.367,1502.444,1131.306,599.962,1182.059,1331.096,491.937,974.436,880.591,1030.934,942.765,1084.810,691.024,993.542,908.868,1050.879,719.609,622.573,1184.819,469.352,1147.311,807.137,370.703,505.789,584.169,365.034,948.901,510.844,879.310,805.868,514.927,738.639,445.015,1191.648,525.819,754.337,836.989,305.658,925.070,388.881,784.768,712.700,399.576,810.396,818.016,660.636,670.252,507.588,772.763,522.998,880.525,715.407,363.374,830.772,562.928,379.422,289.361,196.220,99.826,101.603,620.676,0.000,0.000,0.000,221.643,0.000,114.537,116.892,0.000,0.000,0.000,125.495,0.000,300,4,50,1,3.000,0.317,0.00,10.23,9612.87, 13.3,749.9,1.000,1.82,7.48,787.5,ON,59.141,109.698,72.864,32.197,2.407,1.302417e+003,,MASIN,,,,,Normal Scan,
118,19/3/2020,02:24:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,269.788,0.000,499.900,481.836,232.204,671.424,647.188,624.638,602.905,194.210,562.456,1088.397,526.021,340.010,981.498,477.223,928.840,896.771,874.123,1268.483,682.483,1133.306,970.224,1255.961,1106.250,1434.224,1395.645,1140.010,1221.762,541.424,1913.125,1452.227,1620.748,1194.498,940.832,1753.770,1129.291,1197.245,1087.685,1338.445,1054.340,1038.412,852.459,1175.926,1076.137,737.859,1050.721,880.731,713.884,860.560,852.719,1697.595,688.211,682.067,905.313,525.712,523.347,595.430,963.251,963.084,737.525,516.170,1032.150,958.231,810.650,442.083,665.835,637.307,399.854,596.602,449.301,751.944,985.942,913.914,614.582,694.354,622.653,314.101,792.327,879.468,806.858,736.390,578.126,500.252,253.766,768.715,606.827,528.044,444.503,993.159,733.749,652.388,852.534,287.300,584.296,792.441,0.000,410.326,104.442,0.000,0.000,219.503,0.000,114.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9615.21, 13.3,749.9,1.000,1.82,7.49,791.7,ON,65.002,113.454,74.564,41.418,2.485,1.239024e+003,,MASIN,,,,,Normal Scan,
119,19/3/2020,02:30:59,21.7,101.7,40.6,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.000,239.377,0.000,0.000,428.699,0.000,399.366,0.000,745.145,360.479,174.219,561.353,760.146,1106.398,307.633,1188.047,868.532,560.165,678.118,529.948,642.626,623.964,610.652,1425.050,1155.589,1019.436,1213.947,1742.297,1880.462,1546.005,1207.778,1285.772,1450.110,1901.294,1122.067,1098.090,720.485,1152.566,872.996,1031.770,847.006,918.032,1809.500,1058.979,883.392,795.544,630.504,855.055,1001.320,566.753,578.028,903.612,749.595,671.591,742.864,665.574,736.222,588.878,879.368,659.402,879.034,439.431,585.791,732.092,808.591,808.424,516.561,1104.324,602.421,1120.715,753.553,529.706,686.989,766.568,773.337,390.115,1102.165,317.760,561.181,487.780,656.488,1076.942,336.189,509.198,516.810,699.543,529.991,717.676,755.730,713.701,282.357,761.232,193.519,0.000,600.863,203.851,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9614.11, 13.3,749.9,1.000,1.82,7.48,788.9,ON,69.319,115.351,80.316,49.581,2.330,1.119882e+003,,MASIN,,,,,Normal Scan,
120,19/3/2020,02:36:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,223.797,431.436,0.000,0.000,581.743,375.780,544.170,701.325,849.980,240.522,243.305,619.195,1345.102,1311.117,986.547,955.427,1599.994,905.420,1255.896,491.641,1075.612,697.780,1253.933,1332.773,974.513,850.239,1142.092,910.538,1791.663,1751.242,1052.373,1223.324,1013.010,465.812,969.047,1230.007,1124.896,1278.639,1511.834,1140.891,919.572,889.025,960.738,634.530,860.514,1395.284,308.633,994.045,382.972,582.586,392.283,971.879,558.434,481.360,592.631,811.235,811.089,737.205,663.355,884.298,663.089,946.494,532.949,742.663,820.295,748.795,676.713,1040.458,1163.680,998.650,925.755,1245.247,549.648,1346.869,799.481,968.168,245.447,660.688,500.225,676.672,512.449,606.794,528.007,533.384,812.541,488.187,435.864,473.599,574.569,681.642,396.199,201.563,102.576,104.437,0.000,107.690,109.746,229.919,221.937,115.634,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.23,9613.61, 13.3,749.9,1.000,1.82,7.49,791.6,ON,72.394,122.593,83.361,46.138,2.410,1.168328e+003,,MASIN,,,,,Normal Scan,
121,19/3/2020,02:42:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,133.340,110.855,0.000,444.753,428.699,413.762,399.366,578.905,558.859,901.196,1045.313,675.670,812.684,1115.812,1375.187,445.518,723.777,840.247,1491.860,927.409,1028.201,998.355,2198.361,831.279,1617.824,1245.978,978.539,1628.217,1056.054,1752.150,1509.733,1299.256,566.854,1140.759,1122.058,823.569,990.667,1152.575,1222.204,945.789,1026.569,824.570,1316.002,896.067,722.769,1272.865,788.130,777.323,770.240,996.694,835.765,602.403,749.602,596.970,371.428,369.763,662.607,368.044,586.246,805.943,805.781,512.669,146.448,512.471,514.558,1028.903,664.150,444.596,595.236,448.280,452.132,756.730,992.322,613.262,696.003,624.183,472.350,794.401,962.025,731.678,574.427,745.564,588.331,678.931,602.944,620.789,786.209,392.723,421.236,463.004,564.713,285.462,483.798,98.421,200.284,101.925,103.774,0.000,0.000,0.000,111.173,226.764,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9614.11, 13.3,749.9,1.000,1.82,7.48,788.9,ON,61.046,108.226,71.931,33.376,2.430,1.151411e+003,,MASIN,,,,,Normal Scan,
122,19/3/2020,02:48:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,260.503,250.738,483.354,232.935,224.513,0.000,835.474,604.804,389.645,188.076,1091.844,1407.160,511.621,1312.788,638.302,1087.061,1199.462,730.731,989.707,821.560,1738.878,1297.613,1893.664,1722.561,1198.952,1516.699,1829.755,891.353,1194.886,1066.190,1456.802,1219.382,1797.401,1268.847,1247.697,840.494,1117.571,727.407,716.086,1410.215,1086.525,1153.045,674.074,913.447,1151.396,1216.197,562.226,636.562,941.749,1399.761,774.054,997.213,1596.509,681.117,904.066,824.993,597.305,1114.943,668.845,1183.764,1183.548,739.566,1109.147,1034.992,960.863,964.790,519.395,1639.083,822.911,976.559,1014.463,954.882,305.597,770.647,773.934,702.698,551.416,715.332,882.245,566.573,1067.011,745.646,585.455,424.274,685.462,848.502,992.575,356.722,724.572,368.030,373.962,190.046,288.205,488.447,397.468,202.209,205.809,104.771,106.049,216.070,110.097,112.241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.23,9613.61, 13.3,749.9,1.000,1.82,7.49,793.0,ON,68.165,109.858,74.397,32.197,2.415,1.332387e+003,,MASIN,,,,,Normal Scan,
123,19/3/2020,02:54:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,229.989,0.000,427.343,206.227,398.103,384.716,185.697,898.347,868.340,505.150,486.068,787.785,1533.301,1768.534,1162.083,1395.983,540.779,924.476,768.725,1368.380,973.954,1183.786,1382.333,1033.138,1743.667,1501.539,1579.076,1232.893,902.969,492.960,1541.892,1231.924,2050.629,912.173,807.982,707.037,1392.386,1028.507,1350.925,1331.096,327.958,974.428,880.591,1110.236,942.773,1239.791,614.243,687.837,454.430,375.311,821.954,595.090,444.304,294.875,440.336,440.256,876.588,365.176,584.169,438.041,510.947,1021.694,659.490,635.182,813.935,832.097,1038.376,819.255,901.404,678.904,760.899,840.559,1002.159,777.770,706.292,633.511,479.492,648.317,572.611,930.460,504.623,482.998,257.588,1220.346,528.315,89.426,388.594,251.298,656.749,412.388,738.097,490.551,399.302,304.809,310.338,104.708,106.668,217.410,221.643,113.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.317,0.00,10.22,9614.36, 13.3,749.9,1.000,1.82,7.48,787.5,ON,64.449,117.562,77.353,51.397,2.466,1.174867e+003,,MASIN,,,,,Normal Scan,
124,19/3/2020,03:00:59,21.7,101.7,40.4,6.66612e-008,1.82624e-005,,0.000,268.063,516.048,1241.757,1196.885,2076.490,889.507,3643.983,2711.410,3972.542,2894.544,5216.045,5046.718,6478.992,7738.463,7476.815,10115.817,8460.033,9504.534,8685.452,8262.567,9358.123,9804.238,10763.834,8891.972,9404.176,8787.981,9360.424,8948.537,6732.004,6778.420,7181.230,7200.648,3737.857,4365.372,3370.438,3802.560,2711.672,2562.215,2432.311,1772.546,1966.300,1932.558,1609.321,1502.234,1809.500,1058.979,963.692,1272.857,1655.089,932.787,693.216,1150.039,911.744,1054.213,1274.319,1193.940,1039.999,1257.194,809.851,1398.575,1172.502,805.943,732.528,684.857,779.758,1098.145,788.111,608.428,885.533,1111.473,967.258,821.846,1054.981,908.067,1221.300,996.539,696.003,1170.344,708.524,397.200,561.181,731.670,328.244,579.904,588.340,678.939,602.944,961.871,441.659,807.395,729.063,370.403,376.476,190.308,193.519,295.264,600.853,407.701,207.548,0.000,107.007,109.050,111.173,113.382,0.000,0.000,0.000,0.000,124.069,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.23,9613.37, 13.3,749.9,1.000,1.82,7.48,788.9,ON,33.249,56.922,40.148,31.059,2.023,4.338702e+003,,MASIN,,,,,Normal Scan,
125,19/3/2020,03:06:59,21.7,101.7,40.4,6.66612e-008,1.82624e-005,,0.000,270.638,521.007,250.738,1933.415,1164.677,2918.673,3029.725,4177.392,5846.462,7050.830,5606.462,8552.730,9146.493,8868.207,10266.852,11293.886,11594.828,10645.391,13591.843,12996.040,12335.117,14505.855,13048.384,13481.261,12774.915,11677.663,11433.852,9659.459,8761.590,8570.814,9702.490,7292.987,7104.553,6860.515,6463.882,4433.072,3472.701,3427.265,2455.027,2809.275,2786.560,1822.954,1624.774,2612.059,1660.814,1233.639,891.880,1285.087,1050.968,846.943,699.876,1048.680,1568.876,988.318,832.488,602.706,975.007,821.295,1114.943,1189.057,739.848,1146.805,1737.739,1035.198,517.492,1325.926,969.315,890.391,1266.566,598.800,600.634,905.174,1217.276,924.377,608.874,1160.916,1093.090,1181.597,874.295,962.440,728.451,738.700,745.646,501.827,254.565,342.727,587.605,639.434,802.625,763.111,512.903,654.434,570.139,672.478,390.757,99.367,505.522,205.809,104.771,0.000,0.000,220.195,112.241,0.000,116.004,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.23,9613.61, 13.3,749.9,1.000,1.82,7.49,793.0,ON,32.335,51.971,38.051,29.961,1.926,5.557499e+003,,MASIN,,,,,Normal Scan,
