Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\2800720.2.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3775 Low Flow,Detector S/N,3775141101, 
Detector Sample Flow (L/min),0.30,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),25.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
20,28/7/2020,14:18:12,26.2,100.6,33.5,6.87000e-008,1.84769e-005,,348.084,791.820,1158.663,1918.973,2737.524,3601.211,4487.508,6740.992,7736.444,8858.433,10375.398,11161.006,13795.675,15848.980,16910.192,17747.253,18680.722,18913.014,20008.469,18307.849,17760.401,16227.160,14499.342,11812.030,10117.484,8683.240,7865.670,5952.475,4522.868,3180.321,2729.975,2846.116,2389.428,2122.300,2161.192,2064.749,1841.356,1945.717,1726.003,1712.074,1772.818,1645.123,1653.950,1685.155,1438.399,1235.554,1243.966,1365.353,1227.730,1434.244,1386.602,1318.464,1661.999,1444.424,1641.076,1633.659,1475.378,1673.615,2038.649,1843.350,1945.646,1567.395,1714.668,1657.317,1413.367,1265.191,1315.094,1204.373,1170.495,1174.396,1041.628,949.537,929.513,861.894,696.752,642.162,630.377,369.190,457.170,316.362,233.294,260.207,188.480,139.515,128.037,129.902,91.817,111.533,62.467,68.261,69.326,56.340,14.312,14.546,29.413,14.954,15.211,0.000,15.753,0.000,16.234,33.076,0.000,17.182,0.000,0.000,0.000,18.503,0.000,0.000,19.456,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,26.752,39.881,31.683,25.946,1.785,5.877781e+003,,MASIN,,,,,Normal Scan,
21,28/7/2020,14:24:12,26.1,100.6,33.5,6.86708e-008,1.84721e-005,,304.558,333.382,719.154,1419.983,1886.572,3544.633,4680.713,5160.562,6289.428,7209.873,8923.859,9721.451,10760.582,13351.490,14395.683,14491.568,15448.484,17000.801,16085.495,15631.698,14834.334,13316.610,11583.734,10328.762,8553.031,7080.762,6388.588,4805.628,3595.037,3530.619,2610.327,2334.168,2093.301,2087.906,1932.705,1955.566,1645.726,1676.287,1711.200,1531.036,1364.320,1240.279,1227.706,1388.290,1141.292,1034.357,1148.104,1064.051,1195.923,1066.971,1218.229,1255.388,1377.163,1396.107,1333.121,1723.319,1583.059,1612.203,1553.074,1714.860,1704.162,1502.665,1421.346,1459.668,1195.257,1097.521,1000.622,896.241,864.589,873.775,714.521,931.498,669.775,547.018,710.361,569.768,260.643,339.624,272.348,231.174,220.999,161.072,125.644,101.460,89.621,77.937,65.581,39.936,27.028,13.652,13.864,28.168,0.000,29.091,0.000,0.000,0.000,0.000,15.752,16.038,0.000,0.000,16.853,0.000,0.000,0.000,18.122,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9669.87, 13.3,749.9,1.000,2.79,7.43,758.1,ON,26.807,39.455,31.697,25.029,1.768,4.936195e+003,,MASIN,,,,,Normal Scan,
22,28/7/2020,14:30:12,26.1,100.6,33.4,6.86708e-008,1.84721e-005,,217.542,791.808,998.812,1611.860,1837.668,3413.456,4233.912,4531.073,5112.098,7345.715,7740.135,9108.094,10815.766,11201.990,12677.879,12595.898,13210.488,13777.830,13087.310,12661.562,11640.387,10119.753,9498.733,7817.330,6077.134,5707.193,4477.289,3987.048,3101.694,2657.031,2397.698,1518.076,1799.908,1508.790,1361.713,1253.365,1175.614,1203.761,1061.775,899.367,918.015,769.018,690.958,850.866,1031.863,933.035,998.099,1145.786,1217.919,1468.265,1170.162,1279.196,1333.566,1585.280,1528.573,1895.418,1949.804,1866.243,1793.180,2100.533,1620.957,1740.351,1878.410,1449.236,1609.534,1475.637,1441.971,1074.114,1129.792,1003.713,1214.002,977.496,803.325,773.734,701.750,483.694,426.518,370.522,337.653,292.013,221.001,225.955,110.114,88.778,115.227,64.947,65.580,79.872,54.057,14.817,40.410,56.337,14.311,29.091,29.411,14.954,15.210,15.476,31.504,0.000,0.000,16.537,16.853,17.181,0.000,17.757,0.000,0.000,0.000,19.173,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9669.87, 13.3,749.9,1.000,2.79,7.43,758.1,ON,26.662,43.180,33.033,25.029,1.892,4.295927e+003,,MASIN,,,,,Normal Scan,
23,28/7/2020,14:36:12,26.1,100.6,33.2,6.86708e-008,1.84721e-005,,130.525,541.750,1078.701,1650.235,2367.468,3458.397,3492.066,5544.769,5506.852,6601.746,8135.832,8500.261,10548.944,12710.840,12638.563,13803.441,15263.965,16376.604,15660.692,16304.129,15984.246,15178.861,13814.349,11886.942,10281.958,8742.558,6771.667,5686.618,4108.432,3571.408,2695.198,2268.880,2006.944,1710.983,1638.226,1349.292,1491.335,1434.944,1282.651,1338.857,1093.469,1173.798,1315.506,1204.287,1251.119,1141.538,1511.259,1546.766,1273.026,1578.624,1218.229,1273.762,1631.412,1520.137,1664.129,1585.570,1672.656,1619.709,1718.431,1542.847,1513.141,1755.620,1587.118,1507.213,1362.079,1159.043,1029.700,965.735,1015.544,846.379,750.001,845.936,861.736,788.687,593.036,439.988,509.461,274.899,349.703,182.510,184.169,210.636,163.343,126.826,166.441,25.979,52.465,13.312,27.028,54.606,41.596,14.084,0.000,0.000,0.000,59.815,0.000,0.000,15.752,0.000,0.000,33.074,0.000,0.000,17.522,17.757,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9669.87, 13.3,749.9,1.000,2.79,7.43,758.1,ON,27.421,40.283,32.248,25.029,1.778,5.025912e+003,,MASIN,,,,,Normal Scan,
24,28/7/2020,14:42:12,26.1,100.6,32.9,6.86708e-008,1.84721e-005,,304.558,708.448,998.786,1650.237,2404.417,3661.946,4477.526,5532.109,6270.255,8956.434,9352.914,9664.866,11743.952,13047.357,15936.862,14803.405,16196.237,16917.793,18390.906,18734.933,18091.593,17393.461,16215.191,13422.880,12027.636,9929.911,8289.822,6708.860,4815.057,4647.954,3424.518,2473.771,2209.199,1785.539,1424.183,1596.006,1234.061,1213.833,1187.904,1294.416,1192.056,1106.318,943.434,1309.035,1197.745,1094.924,1030.316,1094.172,1118.851,1181.527,1429.635,1064.910,1286.165,1051.718,1461.198,1249.559,1476.588,1246.140,1459.278,1354.317,1385.436,1320.202,1319.399,1261.679,1042.292,1006.981,838.453,865.893,853.231,889.634,904.749,724.479,727.492,640.187,433.114,519.087,390.969,310.760,241.174,243.348,270.111,198.247,87.954,164.873,89.621,51.958,52.464,13.312,13.514,0.000,41.593,0.000,0.000,29.091,0.000,14.954,30.421,15.476,31.504,16.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9669.87, 13.3,749.9,1.000,2.79,7.43,758.1,ON,27.157,37.495,30.835,26.896,1.701,5.476989e+003,,MASIN,,,,,Normal Scan,
25,28/7/2020,14:48:12,26.2,100.6,32.6,6.87000e-008,1.84769e-005,,480.023,835.952,761.352,1270.252,2151.934,3031.531,3994.924,5689.259,6609.020,8093.434,7762.735,10287.640,11559.407,11649.409,13191.946,14528.121,16432.539,17862.561,17085.411,18035.140,16159.562,16744.589,14615.457,12373.645,11247.295,9476.865,7128.426,6578.802,4786.894,3896.693,2617.500,2326.322,1954.530,1778.540,1701.024,1499.222,1223.034,1536.719,1361.303,1229.359,1249.728,1046.884,1389.905,1170.559,1076.280,1325.954,1385.110,1233.082,1247.474,1206.301,1269.506,1146.248,1036.137,1333.572,1220.868,1369.025,1552.214,1459.785,1757.991,1778.817,1472.493,1442.764,1567.433,1181.023,1179.701,1136.209,1100.841,854.644,821.139,954.195,798.490,795.854,835.900,780.664,553.694,518.256,392.138,443.566,229.800,158.645,209.343,248.548,151.231,127.205,89.889,78.170,39.466,66.759,13.555,41.077,13.906,28.253,0.000,14.589,14.750,14.998,0.000,0.000,0.000,0.000,0.000,0.000,16.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.341,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,759.4,ON,27.216,38.814,31.503,26.896,1.739,5.252967e+003,,MASIN,,,,,Normal Scan,
26,28/7/2020,14:54:12,26.2,100.6,32.5,6.87000e-008,1.84769e-005,,261.063,375.074,839.031,1458.431,2256.615,2852.468,3716.658,5693.055,5691.550,7560.903,7903.853,9311.152,10732.647,12355.055,13478.111,15223.790,15961.881,19384.624,18142.595,20260.137,19636.360,19687.571,18322.357,17007.993,15454.066,14225.024,11296.711,8771.091,8178.005,6077.996,4932.951,3319.559,2978.924,2286.682,2153.910,1813.855,1263.868,1715.054,1753.721,1280.519,1616.951,1829.624,1599.991,1688.752,1547.871,1693.241,1571.335,1737.752,1311.962,1489.777,1609.914,1452.461,1589.470,1595.582,1617.810,1686.233,1435.542,1687.880,1520.394,1672.702,1786.828,1437.984,1267.135,1450.584,1324.493,1543.723,1155.417,1047.812,1025.570,1117.828,984.970,960.648,744.542,594.016,619.910,558.806,517.022,358.592,313.545,279.964,184.629,222.481,125.652,101.467,89.626,38.971,91.817,53.251,40.545,13.652,41.595,56.340,10.863,47.147,29.413,14.954,0.000,30.954,15.753,0.000,32.468,0.000,0.000,0.000,0.000,0.000,0.000,18.503,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.91, 13.3,749.9,1.000,2.79,7.43,758.2,ON,28.438,39.512,32.473,26.896,1.713,6.061244e+003,,MASIN,,,,,Normal Scan,
27,28/7/2020,15:00:12,26.2,100.6,32.3,6.87000e-008,1.84769e-005,,304.574,579.526,813.244,987.880,1479.716,3649.005,4338.349,4817.620,5371.608,7640.122,8062.798,10286.033,11569.790,11741.024,13980.195,17104.505,16174.306,20183.662,19030.295,21763.211,21571.183,21609.672,21056.810,19522.138,18586.606,16041.222,14312.653,11619.452,9357.516,7816.738,5882.745,4987.544,3933.196,2854.697,2680.184,2063.326,1948.993,1955.987,2013.633,1846.064,1813.901,1681.554,1697.843,1783.522,1715.585,1960.224,1738.417,1945.430,1949.564,1944.587,1968.193,1678.621,1660.593,1811.246,1751.199,1748.908,1720.276,1750.115,2031.144,1510.504,1721.320,1578.174,1739.782,1285.940,1272.704,1038.828,1015.160,1021.875,937.893,1003.755,904.792,644.020,715.985,570.716,654.994,648.897,500.042,439.826,313.552,231.290,220.908,136.303,175.917,101.466,102.429,51.961,91.818,39.938,40.545,54.609,41.595,28.170,0.000,0.000,14.706,14.954,30.422,0.000,15.753,0.000,16.235,0.000,0.000,0.000,0.000,0.000,18.123,0.000,18.765,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,28.968,39.126,32.671,26.896,1.679,6.669585e+003,,MASIN,,,,,Normal Scan,
28,28/7/2020,15:06:12,26.2,100.6,32.1,6.87000e-008,1.84769e-005,,101.465,276.793,876.437,1377.637,2434.407,3057.427,4557.495,5086.672,5958.535,7383.314,8420.785,10193.583,12242.906,12869.703,14859.885,15523.217,17651.415,18175.946,20302.583,22910.180,23065.893,23695.981,22958.542,21590.538,21114.376,17069.441,15113.983,13067.971,9934.203,7540.207,6370.086,5082.670,3921.124,2700.684,2527.609,2252.035,1816.562,1812.475,2149.908,1674.088,2059.762,2244.772,2083.301,1957.721,2139.106,1850.636,1795.202,1874.599,2046.411,1934.892,2036.451,1656.154,1463.717,1571.700,1869.980,1686.608,1624.965,1643.452,1318.761,1303.386,1521.552,1340.155,1232.850,1091.492,1172.072,1180.688,1099.632,1018.487,1015.416,898.296,822.214,768.264,782.992,778.113,559.781,541.128,510.071,379.276,312.608,303.321,159.153,124.992,89.704,122.960,114.899,64.761,39.235,53.096,53.901,40.837,13.825,14.044,42.810,0.000,0.000,0.000,30.334,30.864,15.707,0.000,0.000,16.489,16.804,17.131,17.472,0.000,18.070,0.000,37.421,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.42,757.0,ON,29.044,38.446,32.356,28.903,1.655,6.942863e+003,,MASIN,,,,,Normal Scan,
29,28/7/2020,15:12:13,26.2,100.6,32.0,6.87000e-008,1.84769e-005,,261.063,746.217,1402.156,1574.223,2020.908,3661.684,4097.755,5645.845,6203.025,6991.764,8898.024,10260.853,12497.666,13188.157,14409.756,16512.029,18154.511,20677.020,22505.859,22859.878,24547.776,22832.743,24548.866,22910.361,21495.965,18297.686,16834.654,13543.204,11897.533,8997.940,6711.648,5422.265,3788.759,2740.103,2517.147,2297.963,1974.570,2239.461,1810.852,1725.966,2046.906,1843.493,1880.714,1783.287,2015.577,1703.482,1544.008,1767.108,1924.994,1515.997,1444.035,1402.524,1599.782,1526.657,1290.847,1492.953,1363.667,1343.371,1417.465,1285.773,1274.298,1322.421,1339.165,941.430,1130.336,887.237,917.767,900.064,764.732,866.431,938.523,765.525,688.656,755.439,649.988,512.385,545.028,418.351,265.606,206.555,257.847,185.862,138.216,152.199,102.429,51.961,52.467,26.626,27.030,27.304,55.460,14.085,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.038,0.000,16.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.42, 13.3,749.9,1.000,2.79,7.43,758.2,ON,28.959,37.283,31.796,29.961,1.623,7.173601e+003,,MASIN,,,,,Normal Scan,
30,28/7/2020,15:18:12,26.2,100.6,31.9,6.87000e-008,1.84769e-005,,216.917,457.084,956.084,1607.231,2601.917,3926.992,3870.030,5286.874,6618.778,7638.460,9044.957,11086.705,12141.592,14473.868,15965.267,16114.126,19211.670,20872.686,22417.800,23684.791,24706.809,23301.136,24847.524,24858.501,20854.245,17693.948,16315.396,13087.202,10860.963,8417.531,6912.254,5803.024,3891.178,3678.353,2601.613,2281.862,2168.159,2030.198,1707.783,1566.388,1677.138,1754.079,1762.301,1814.356,1526.240,1373.119,1501.122,1558.046,1916.566,1843.970,1753.650,1809.015,1496.852,1434.800,1776.770,1620.536,1516.526,1363.842,1548.824,1283.313,1270.602,1140.616,1340.288,1200.857,1305.715,1176.457,1257.603,969.047,985.439,909.800,945.818,821.656,685.352,778.081,548.122,427.424,374.085,393.293,312.627,266.909,257.094,197.674,150.342,164.405,127.662,90.668,91.549,39.822,40.426,13.612,13.825,28.087,28.540,43.512,0.000,29.822,15.167,15.432,15.707,0.000,0.000,0.000,16.804,0.000,0.000,0.000,18.070,18.449,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.42,757.0,ON,28.857,37.622,31.852,31.059,1.636,7.291178e+003,,MASIN,,,,,Normal Scan,
31,28/7/2020,15:24:12,26.2,100.6,31.8,6.87000e-008,1.84769e-005,,261.063,208.374,918.950,1535.185,1934.454,3305.561,3127.354,3975.212,5211.743,6219.064,6805.015,8679.619,8939.270,10604.577,11140.560,13303.317,15134.257,16161.525,17897.053,17854.823,18465.047,18738.327,20231.269,17622.301,16500.980,14387.650,12356.733,11178.411,8025.920,6716.180,5256.793,4142.188,3447.529,2571.178,2196.798,1946.921,1670.178,1415.939,1499.701,1085.677,1169.828,1375.222,1165.411,1135.541,1254.505,1258.482,1095.330,1365.330,1203.141,1385.519,1416.132,1220.712,1232.419,1467.980,1323.649,1364.932,1319.230,1202.848,1283.936,1454.747,1640.756,1612.155,1546.022,1440.921,1429.367,1328.427,1173.588,990.979,912.410,1071.764,939.159,833.897,825.606,745.437,556.400,630.367,497.630,454.218,470.317,219.019,270.127,175.209,149.019,126.836,76.823,90.931,91.817,26.626,67.575,0.000,83.192,56.340,42.936,14.546,29.413,14.954,45.634,15.477,0.000,0.000,0.000,0.000,0.000,0.000,17.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.42, 13.3,749.9,1.000,2.79,7.43,758.2,ON,29.106,39.894,32.825,29.961,1.706,5.766891e+003,,MASIN,,,,,Normal Scan,
32,28/7/2020,15:30:12,26.2,100.6,31.7,6.87000e-008,1.84769e-005,,260.304,531.761,1010.105,912.552,1401.623,1599.767,2775.568,3600.206,3500.430,5091.097,5005.690,6960.692,7636.938,8861.355,9777.273,10836.324,12259.895,13434.849,15015.043,15206.403,16073.291,15784.751,16817.691,14612.160,13733.984,13087.985,11946.889,9121.750,7118.949,5807.203,4655.912,3641.870,2786.687,2327.146,2055.145,2095.120,2351.758,2145.496,2345.885,1798.062,1960.799,2380.314,1963.211,2131.341,2100.522,2053.450,2184.403,2203.074,2032.690,2067.311,2284.263,2639.195,2424.261,2445.474,2319.485,2398.155,2118.047,2399.190,2163.687,2619.734,2270.404,2153.396,2550.823,2326.429,2187.315,2121.517,1394.206,1530.295,1279.895,1374.299,1312.158,1183.636,1107.199,1053.235,853.728,729.349,673.392,643.591,480.967,400.373,330.547,420.070,212.986,227.638,165.964,77.716,91.549,66.369,107.803,108.899,69.123,28.087,71.350,43.512,29.327,0.000,15.167,30.864,15.707,15.991,0.000,16.489,33.608,17.131,0.000,0.000,0.000,18.449,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.42,757.0,ON,30.587,47.477,37.284,29.961,1.858,5.479918e+003,,MASIN,,,,,Normal Scan,
33,28/7/2020,15:36:12,26.2,100.6,31.6,6.87000e-008,1.84769e-005,,174.042,500.098,719.178,1535.189,1775.671,2067.984,2474.362,4694.321,4805.659,4660.965,6586.927,7381.022,8194.749,8959.461,10719.735,12444.343,13184.997,13804.210,15690.353,17158.846,16862.455,16845.852,16240.326,14890.699,13649.404,13337.880,10603.549,9897.575,7512.427,6394.757,4242.155,3763.729,3240.435,2566.748,2198.320,1810.722,1601.454,1474.055,1385.972,1558.893,1769.373,1635.038,1959.620,1793.277,2162.180,1889.610,1808.489,1655.361,1770.675,1683.272,1583.719,1836.405,2038.444,1527.779,1775.517,1426.118,1533.998,1320.423,1817.623,1772.357,1823.755,1619.252,1663.522,1774.115,1295.324,1566.383,1127.116,1076.179,1116.890,1087.198,866.376,753.391,804.092,662.271,680.056,592.521,505.181,598.729,457.182,328.538,319.240,161.083,167.109,123.034,87.619,105.958,104.934,66.564,67.574,40.957,55.460,42.255,0.000,0.000,14.706,14.954,15.211,0.000,15.753,0.000,16.234,33.076,33.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.42, 13.3,749.9,1.000,2.79,7.43,758.2,ON,29.491,42.544,34.400,26.896,1.765,5.378942e+003,,MASIN,,,,,Normal Scan,
34,28/7/2020,15:42:12,26.2,100.6,31.5,6.87000e-008,1.84769e-005,,261.063,291.724,759.116,1458.418,1368.785,2840.726,3418.738,3009.691,5051.996,5246.178,5517.405,7000.045,8566.397,8634.216,10976.957,12570.151,13936.006,14412.046,14961.608,17031.769,15219.029,17007.406,16799.695,16437.453,13518.534,12149.789,9741.692,8530.612,7261.105,6184.669,4285.786,3303.245,2740.459,2130.589,1941.331,1778.011,1998.176,1748.675,1796.146,1767.772,1786.512,1689.663,1872.752,1966.546,2157.571,2028.819,1897.160,2094.393,2113.109,1880.040,1836.101,1669.704,1845.678,1875.667,1689.863,1423.443,1571.287,1404.676,1527.857,1570.408,1388.572,1193.008,1396.270,1600.247,1351.808,1195.056,1239.075,1005.550,977.387,917.191,910.435,834.530,964.178,745.432,842.149,535.205,576.265,525.931,494.437,316.575,233.084,210.646,150.781,190.248,64.018,129.903,39.350,53.251,13.515,54.610,83.192,56.340,28.624,14.546,0.000,0.000,0.000,30.954,0.000,16.038,0.000,33.076,0.000,17.182,17.523,17.757,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,29.462,42.455,34.338,26.896,1.763,5.312787e+003,,MASIN,,,,,Normal Scan,
35,28/7/2020,15:48:12,26.2,100.6,31.4,6.87000e-008,1.84769e-005,,217.553,666.802,918.962,1439.571,1904.809,2650.578,3493.769,4119.396,5584.046,5787.040,6957.216,8629.678,9915.157,10404.856,12791.509,13310.882,15302.307,17528.869,17107.158,19366.013,20105.395,21188.627,19281.591,20962.327,18450.246,17342.583,14929.427,12343.627,10501.595,8478.365,6666.119,4608.936,4203.570,3070.810,2237.603,2184.302,2076.466,1989.631,1668.836,1614.622,1658.107,1677.169,1893.167,1927.536,1914.905,2033.269,2009.556,1849.531,2121.730,1718.109,1915.264,1797.690,1945.007,1975.622,1763.881,1738.993,1625.345,1665.868,1451.898,1820.546,1422.723,1718.372,1350.490,1213.199,1282.204,1240.301,1250.367,960.112,897.848,615.462,744.471,724.519,612.049,617.308,638.278,670.045,422.236,478.117,397.960,352.876,295.238,222.477,188.479,139.518,128.042,142.893,104.934,39.938,94.605,40.957,0.000,28.170,0.000,43.639,29.413,14.954,15.211,0.000,0.000,0.000,0.000,16.538,0.000,0.000,0.000,0.000,0.000,18.503,0.000,0.000,19.456,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,29.681,40.134,33.409,28.903,1.688,6.370249e+003,,MASIN,,,,,Normal Scan,
36,28/7/2020,15:54:12,26.2,100.6,31.3,6.87000e-008,1.84769e-005,,218.192,585.164,841.502,1616.694,2077.714,2236.680,4002.729,4311.850,5350.580,5940.549,6872.393,8641.105,9027.026,10888.441,12687.042,14067.778,16243.729,16571.627,19846.575,20991.403,21198.324,22580.006,22434.578,22002.498,20085.229,20058.407,16830.085,13419.249,12658.373,9816.296,7242.203,5717.361,4349.377,3739.112,2776.441,2473.358,2457.811,1844.179,2159.262,1895.113,2012.523,1807.460,2069.839,1989.272,2066.989,2434.536,2309.356,1934.096,1938.137,1963.856,1953.759,1737.492,1588.039,1871.608,1903.916,1871.874,1700.065,1329.137,1554.759,1665.477,1461.494,1470.180,1504.343,1262.066,1180.758,1360.611,1102.426,923.029,866.722,942.752,603.219,899.668,660.176,710.933,677.349,636.503,565.733,612.797,373.531,292.887,283.234,211.265,268.701,135.832,166.942,104.230,105.242,133.519,81.330,82.154,55.624,42.380,43.062,72.946,29.499,59.994,15.256,0.000,63.196,32.174,32.563,33.173,0.000,0.000,0.000,0.000,18.176,0.000,0.000,19.231,0.000,0.000,300,6,50,1,3.000,0.341,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,759.4,ON,29.986,40.337,33.592,28.903,1.680,6.822736e+003,,MASIN,,,,,Normal Scan,
37,28/7/2020,16:00:12,26.2,100.6,31.3,6.87000e-008,1.84769e-005,,304.574,416.749,799.095,1228.126,1701.667,2353.237,3098.043,3870.985,5019.825,6188.375,6658.903,8129.223,9251.376,11035.442,11538.075,13859.102,16472.503,17745.299,20220.718,21010.692,23109.883,23775.503,23606.418,23779.144,22398.962,20053.588,18770.134,15349.281,13345.678,10673.905,8399.167,6242.015,5115.022,4030.404,3130.165,3348.512,2311.542,1988.464,2054.571,1973.960,1973.275,2171.002,2297.869,2057.853,2337.728,2376.945,2276.475,2502.126,2499.566,2389.520,2246.796,1955.424,1979.198,2448.119,1816.881,1809.531,1671.487,1750.107,1653.830,1728.604,1743.292,1577.155,1635.395,1492.283,1431.195,1294.690,1460.948,994.189,1101.923,940.461,956.902,897.032,717.604,569.074,666.691,707.892,627.963,346.633,301.489,340.699,221.007,198.255,226.172,164.883,128.037,90.932,26.233,26.626,40.545,109.219,41.595,14.085,28.624,72.733,14.706,14.954,15.211,0.000,0.000,0.000,16.234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.91, 13.3,749.9,1.000,2.79,7.43,758.2,ON,30.391,40.504,34.091,31.059,1.666,7.149285e+003,,MASIN,,,,,Normal Scan,
38,28/7/2020,16:06:12,26.2,100.6,31.2,6.87000e-008,1.84769e-005,,217.553,375.074,759.120,1209.298,2100.605,2235.856,2989.903,3842.677,4348.282,5107.981,6005.800,8183.764,9257.141,10471.612,13069.371,13672.970,15788.656,16642.562,18478.303,20780.157,23125.408,23230.541,23675.760,23905.695,23702.668,21981.773,20035.298,17175.861,14123.939,12054.642,9363.176,7387.476,5621.122,5151.507,3690.807,3076.496,2478.916,2365.392,2477.692,2238.429,2416.900,2684.185,2384.963,2228.678,2595.730,2427.797,2259.350,2003.608,2604.413,2499.163,2152.936,2081.221,2347.977,2234.890,2170.440,2098.209,1934.913,1813.306,1958.544,1658.528,1789.604,1940.687,1546.034,1638.262,1553.825,1348.815,1193.806,1198.727,1147.338,1168.595,830.907,828.030,796.833,636.627,670.683,601.708,687.239,537.885,554.748,377.211,270.124,247.817,188.477,126.835,230.471,77.941,104.934,39.938,27.030,81.913,13.865,42.255,28.624,43.639,44.119,14.954,45.634,46.431,15.753,16.038,16.234,16.538,0.000,17.182,17.523,0.000,18.123,37.007,0.000,19.174,19.456,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,30.948,41.576,34.755,31.059,1.679,7.341729e+003,,MASIN,,,,,Normal Scan,
39,28/7/2020,16:12:12,26.2,100.6,31.3,6.87000e-008,1.84769e-005,,174.042,208.374,679.233,1074.626,1503.635,2389.713,2382.639,3788.080,4369.321,5231.176,6115.756,6954.535,9145.715,9817.662,11376.153,12494.779,15294.260,17330.815,17715.482,21238.491,21530.141,22998.153,23299.218,25240.083,23065.644,21763.734,19650.702,17647.926,15192.060,12337.536,9693.842,8357.228,5941.354,4701.296,3465.747,2918.260,2468.742,2292.565,2164.474,2087.974,2041.747,1650.152,1800.222,1888.267,2015.196,1949.646,1889.156,1891.867,1655.645,2074.579,1666.820,1824.710,1552.383,1953.690,1821.072,1589.398,1509.989,1853.486,2133.784,1695.578,1615.643,1816.582,1704.598,1424.784,1357.669,1339.475,1165.534,1227.105,1011.002,923.903,824.620,931.548,715.985,778.381,750.567,672.489,592.436,597.650,373.846,292.029,270.681,247.259,226.185,222.346,108.437,103.927,104.934,106.502,40.545,122.870,97.056,28.170,28.622,29.093,14.706,0.000,30.422,15.477,15.753,32.078,0.000,0.000,16.853,0.000,0.000,0.000,0.000,18.503,18.765,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.05,9671.67, 13.3,749.9,1.000,2.79,7.43,758.2,ON,30.961,40.991,34.462,31.059,1.660,7.102712e+003,,MASIN,,,,,Normal Scan,
