Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\050520.14.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
1756,12/5/2020,03:45:15,21.8,101.3,27.7,6.69533e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,3.000,9.000,5.000,7.000,16.000,14.000,14.000,6.902,19.098,22.000,22.000,27.000,46.000,44.000,45.000,63.000,66.495,70.506,86.001,102.000,93.764,99.237,96.001,99.949,89.052,93.000,74.889,65.111,60.000,80.001,50.000,57.000,39.000,51.504,28.496,43.000,30.241,19.759,21.000,21.000,22.000,30.000,23.000,16.000,26.000,16.078,25.922,15.000,17.000,22.839,14.161,16.000,15.000,23.000,15.000,19.000,16.070,17.930,14.000,12.000,11.000,12.000,17.000,15.000,16.486,15.514,13.000,9.000,7.000,14.000,13.000,10.000,7.000,7.000,4.000,5.000,1.000,5.000,2.000,2.000,2.000,1.000,1.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9596.15, 13.3,749.9,1.000,1.80,7.36,723.4,ON,42.709,59.891,48.971,37.180,1.766,3.349251e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1757,12/5/2020,03:50:45,21.7,101.3,27.6,6.69245e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,2.000,8.000,9.000,10.000,20.000,8.000,9.000,17.000,28.000,27.000,32.000,33.000,44.000,58.000,49.000,60.000,84.647,64.354,75.425,103.576,88.001,82.000,91.433,69.568,98.477,76.988,80.537,55.000,61.000,62.539,53.462,38.000,34.000,39.000,32.805,39.195,19.449,28.551,24.910,24.090,16.000,26.000,22.000,24.000,25.000,17.000,18.000,16.000,14.000,21.036,14.964,19.000,15.000,14.000,21.000,12.000,19.000,14.000,11.115,9.885,17.350,12.650,18.872,11.128,11.246,18.826,12.928,17.000,7.000,13.000,13.000,9.000,8.509,6.491,3.000,3.000,3.000,7.000,3.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9594.32, 13.3,749.9,1.000,1.80,7.36,723.3,ON,41.645,60.102,48.154,37.180,1.804,3.294243e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1758,12/5/2020,03:56:15,21.8,101.3,27.6,6.69533e-008,1.82672e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,4.000,7.000,5.000,13.000,18.000,8.155,19.845,23.000,17.000,37.000,29.000,35.000,54.000,51.000,63.000,69.000,80.000,84.000,85.265,110.736,98.000,101.001,111.771,102.128,89.689,94.414,79.001,60.113,58.888,71.001,47.317,53.683,34.000,31.504,29.496,24.000,26.000,27.000,27.000,21.000,27.000,21.000,25.000,30.000,27.000,18.000,22.000,26.946,21.054,25.000,19.000,27.616,24.384,22.000,18.000,18.000,16.000,14.000,12.000,14.000,12.000,7.000,4.725,17.275,14.000,14.000,17.000,9.000,10.000,11.000,14.000,8.000,7.000,8.000,3.000,1.000,1.000,8.000,3.000,4.000,0.000,2.000,4.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9596.15, 13.3,749.9,1.000,1.80,7.36,723.4,ON,41.347,58.436,47.538,37.180,1.772,3.595376e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1759,12/5/2020,04:01:45,21.7,101.4,27.5,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,6.000,5.000,12.000,11.000,14.000,13.000,19.000,20.000,34.000,27.000,37.000,38.000,41.266,53.549,67.311,76.875,74.000,66.532,94.469,86.764,97.673,110.956,94.281,89.330,105.789,86.212,84.000,67.000,57.000,49.000,48.000,44.000,37.000,31.000,38.000,26.864,18.136,28.000,27.776,24.224,24.527,21.153,16.320,16.000,20.000,20.000,8.000,23.000,17.000,26.000,22.000,16.000,17.000,18.000,19.246,23.754,19.000,23.517,10.483,10.560,10.440,16.000,14.207,9.793,10.000,10.000,21.000,15.000,8.000,12.000,7.000,8.000,10.000,8.000,8.000,7.000,1.000,4.000,1.000,3.000,0.000,0.000,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,40.944,58.009,46.966,39.954,1.782,3.498356e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1760,12/5/2020,04:07:15,21.7,101.4,27.4,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,5.000,4.000,5.000,5.000,15.000,10.000,14.449,20.801,24.750,26.000,18.000,32.000,29.000,51.000,61.376,64.624,73.000,84.532,96.469,88.764,95.108,81.129,107.836,95.165,105.895,74.106,92.000,51.000,76.001,72.000,44.000,45.000,39.000,43.176,30.824,29.864,19.136,28.000,26.000,27.000,19.000,12.680,23.320,19.000,13.000,20.000,21.000,23.000,19.000,16.000,22.000,22.000,15.000,17.000,11.246,11.754,18.000,14.000,14.000,23.000,14.000,8.000,11.000,16.000,10.000,7.000,16.000,12.000,21.000,9.000,10.000,12.000,7.000,4.000,7.000,3.000,3.593,4.407,3.000,0.000,2.000,1.000,3.000,1.000,0.000,0.000,1.000,1.000,0.951,0.049,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,42.079,59.552,48.373,41.418,1.771,3.351862e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1761,12/5/2020,04:12:45,21.7,101.3,27.4,6.69245e-008,1.82624e-005,,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,4.000,3.000,8.000,12.000,13.000,16.000,11.000,18.000,25.000,19.210,38.987,47.767,58.037,60.800,63.200,70.647,88.354,83.425,86.350,91.276,92.950,94.001,74.000,84.001,79.000,77.078,53.922,60.000,54.000,40.000,40.000,38.000,36.000,29.000,23.000,21.000,20.000,21.000,20.000,18.000,17.000,12.000,22.000,13.000,21.000,8.000,14.000,14.000,20.000,21.000,17.000,15.000,20.000,18.000,12.000,17.000,9.000,11.000,9.000,15.000,6.000,15.000,15.000,12.000,11.000,13.000,11.000,19.000,7.000,10.000,9.000,7.000,9.000,7.000,2.000,4.000,2.000,3.000,2.000,2.000,2.000,0.000,1.000,2.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9594.32, 13.3,749.9,1.000,1.80,7.36,723.3,ON,40.999,59.084,47.693,34.599,1.778,3.132261e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1762,12/5/2020,04:18:15,21.7,101.4,27.5,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,1.000,2.000,9.000,4.000,10.000,14.000,10.000,21.000,20.000,29.000,32.000,42.000,42.000,70.000,52.000,77.000,74.532,91.052,78.417,90.001,76.594,94.242,83.165,98.001,76.000,91.001,63.000,74.000,47.000,41.000,26.000,29.000,22.000,28.000,28.000,11.000,27.000,17.000,18.757,22.243,20.000,16.000,10.000,17.000,14.000,12.000,20.000,12.000,14.000,18.000,20.000,9.414,17.586,11.000,18.000,25.000,23.000,19.000,19.000,14.000,22.000,8.000,9.000,16.000,12.000,18.000,16.379,14.621,11.564,13.436,8.000,6.000,11.000,5.000,7.000,2.000,4.000,3.000,1.000,1.000,2.000,3.000,2.000,0.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,42.036,61.832,49.411,35.866,1.811,3.093189e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1763,12/5/2020,04:23:45,21.7,101.4,27.5,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,3.000,6.000,2.000,7.000,9.000,14.000,19.000,17.000,34.000,26.000,33.000,27.266,48.734,52.251,60.750,65.000,77.531,78.469,90.001,89.000,101.798,92.039,106.166,108.001,75.001,67.000,64.744,76.406,51.851,51.000,53.000,35.581,28.419,25.000,27.000,20.000,16.000,20.000,21.000,24.527,16.473,18.197,22.803,15.000,17.000,10.000,17.000,22.000,15.000,8.000,14.246,17.754,19.000,20.000,21.880,18.120,17.000,11.000,16.000,14.000,19.000,14.000,14.000,13.000,10.372,11.628,14.000,16.000,10.000,14.000,4.000,3.000,6.566,8.434,4.000,4.000,3.000,2.000,3.000,1.000,0.000,2.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,42.345,60.687,49.035,39.954,1.779,3.178154e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1764,12/5/2020,04:29:15,21.7,101.3,27.5,6.69245e-008,1.82624e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,3.000,6.000,7.000,8.000,13.000,17.000,25.000,21.000,18.000,34.210,37.790,33.000,44.000,52.000,50.852,97.149,73.000,80.001,92.388,96.664,87.353,74.597,98.000,78.001,78.464,87.537,73.305,67.696,48.000,45.000,28.095,32.905,35.708,36.097,27.195,34.449,13.551,32.000,23.000,25.000,22.202,20.798,21.000,13.000,8.000,22.079,16.069,16.852,20.000,22.000,20.000,18.000,16.328,17.672,15.000,20.000,11.000,18.000,13.000,15.000,18.000,20.000,15.000,15.000,11.000,9.000,8.000,16.000,14.000,10.990,17.010,6.000,7.000,3.000,5.000,3.000,2.000,3.000,2.000,2.000,0.000,1.000,1.000,0.000,1.000,1.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9594.32, 13.3,749.9,1.000,1.80,7.36,723.3,ON,42.101,60.612,48.839,33.376,1.797,3.240893e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1765,12/5/2020,04:34:45,21.7,101.4,27.4,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,5.000,1.000,6.000,6.000,11.000,5.000,12.000,16.000,17.000,18.000,23.000,18.488,32.512,49.000,53.000,52.000,75.001,80.000,87.792,89.209,105.436,95.565,89.836,90.165,81.789,85.212,68.000,77.000,68.000,68.000,56.000,39.000,40.000,28.176,38.824,28.000,33.924,24.076,25.388,20.612,18.000,20.000,17.000,20.000,23.000,17.752,31.248,27.609,26.391,13.000,16.000,21.000,12.000,27.000,21.000,12.000,28.000,21.000,19.493,18.507,14.000,16.000,11.000,18.000,12.000,11.000,12.000,15.000,9.000,12.000,12.000,3.000,7.000,2.000,4.000,5.000,6.000,2.000,3.000,3.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,42.940,61.070,50.042,38.542,1.764,3.233307e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1766,12/5/2020,04:40:15,21.7,101.4,27.4,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.000,2.000,3.000,5.000,8.000,10.308,8.692,13.000,9.000,12.000,16.278,37.722,37.000,30.000,43.000,52.125,60.875,49.000,73.531,78.260,82.736,94.474,88.000,109.836,88.704,87.462,93.890,94.621,70.490,63.575,65.426,56.972,45.028,42.000,46.000,39.000,25.000,26.000,34.000,20.388,17.612,26.000,20.000,14.000,20.000,24.000,21.000,19.000,21.000,16.000,16.000,18.000,21.000,22.414,24.339,19.248,16.000,12.000,23.000,19.000,9.560,22.440,17.000,17.000,13.000,13.000,13.000,9.000,9.000,19.000,9.000,16.000,7.000,7.000,5.000,11.000,9.000,4.593,5.407,1.000,2.000,4.000,1.000,0.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,43.551,62.282,50.500,41.418,1.788,3.269543e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1767,12/5/2020,04:45:45,21.7,101.4,27.3,6.68585e-008,1.82624e-005,,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,2.000,2.000,5.000,8.000,11.000,4.000,8.000,16.000,22.000,15.000,22.000,28.000,29.000,33.000,42.000,61.000,49.000,62.000,65.063,76.938,89.000,93.001,98.001,107.837,91.165,85.000,80.779,66.732,80.234,71.831,58.426,48.000,45.016,34.566,31.419,38.000,28.729,36.195,25.076,20.000,29.000,25.000,20.000,34.000,19.060,26.191,17.749,25.088,20.912,23.000,20.000,23.000,26.000,27.000,20.000,26.000,21.880,20.120,23.000,21.000,25.000,25.000,21.000,20.000,12.000,13.000,13.000,11.000,15.000,16.949,13.051,13.000,8.000,8.000,13.000,6.000,6.000,7.000,7.000,5.000,2.000,1.000,2.000,1.000,3.000,2.000,2.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,43.563,65.502,51.900,41.418,1.853,3.373912e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1768,12/5/2020,04:51:15,21.7,101.4,27.2,6.68585e-008,1.82624e-005,,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,4.000,3.000,11.000,8.000,6.000,9.000,17.000,7.000,24.000,15.000,27.000,19.000,27.000,33.000,49.000,59.188,55.799,63.014,62.792,72.972,79.673,91.362,88.204,75.000,85.895,90.106,71.000,68.744,66.831,68.426,53.000,42.508,50.493,35.352,33.648,23.000,36.000,29.000,21.000,31.000,21.000,27.000,27.000,30.060,25.940,20.752,30.792,22.456,24.000,25.000,18.000,15.000,26.000,24.752,19.494,28.635,20.120,25.000,21.000,24.000,25.000,20.000,18.000,10.000,12.000,14.000,15.000,11.000,14.000,11.000,12.000,8.000,8.000,7.000,7.000,5.000,5.000,4.000,1.000,7.000,0.000,3.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9595.87, 13.3,749.9,1.000,1.80,7.36,723.4,ON,45.121,65.619,52.707,39.954,1.831,3.176563e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1769,12/5/2020,04:56:45,21.6,101.4,27.0,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,2.000,5.000,6.000,6.000,11.000,11.000,11.000,14.000,24.000,26.395,26.605,28.000,27.000,42.000,51.000,59.335,61.665,77.001,70.000,73.928,73.072,92.000,83.001,65.719,92.360,72.923,91.000,66.000,64.000,70.001,42.000,35.000,41.784,41.216,37.482,36.518,38.000,30.000,31.597,40.369,28.034,29.000,19.000,33.000,24.458,27.542,17.000,24.000,24.000,20.000,20.000,23.437,27.563,26.000,27.000,23.000,26.816,17.184,18.000,13.721,21.279,16.000,16.000,17.000,15.000,14.000,11.000,24.000,13.000,12.000,12.000,7.000,15.000,8.000,11.000,6.000,2.000,5.000,4.000,0.000,1.000,2.000,3.000,1.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9594.04, 13.3,749.9,1.000,1.80,7.36,723.3,ON,44.774,65.556,52.414,39.954,1.841,3.290161e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1770,12/5/2020,05:02:15,21.6,101.4,26.9,6.68296e-008,1.82576e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,6.000,3.000,6.000,8.000,12.000,9.000,15.000,15.000,21.000,23.000,42.000,35.000,35.000,51.952,41.315,62.068,63.665,67.000,78.952,76.048,85.000,77.970,96.054,80.696,98.360,78.923,69.000,63.000,72.000,62.000,52.000,53.000,56.000,38.381,29.619,37.071,31.061,24.868,23.000,31.000,28.000,20.000,28.000,37.268,23.732,22.000,22.747,22.063,24.190,26.000,23.000,24.000,28.602,24.398,22.000,20.000,13.816,20.871,14.313,15.000,14.863,15.137,23.000,13.000,18.000,12.000,17.000,15.000,12.063,9.937,8.000,9.000,6.000,5.000,5.000,5.567,5.433,3.000,6.202,3.798,2.000,2.000,3.000,1.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9594.04, 13.3,749.9,1.000,1.80,7.36,723.3,ON,43.796,63.130,50.753,41.418,1.820,3.360393e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1771,12/5/2020,05:07:45,21.6,101.4,26.9,6.68296e-008,1.82576e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,2.000,1.000,5.000,11.000,5.000,14.000,12.000,20.000,23.000,24.000,20.000,38.797,47.203,44.000,54.000,70.145,64.856,62.000,78.000,90.209,88.792,102.001,94.001,78.000,78.000,70.000,82.000,66.000,55.000,40.000,48.000,37.000,28.762,42.239,30.071,33.929,33.000,19.000,23.000,33.000,23.000,27.000,21.000,16.000,21.957,28.043,25.810,24.190,25.000,25.000,18.000,28.602,18.398,23.000,26.000,21.000,20.000,20.000,25.721,19.279,19.000,15.000,25.000,17.000,18.000,10.000,15.000,11.000,19.000,12.000,14.000,6.000,4.000,8.000,8.000,4.000,2.872,3.128,3.000,1.000,2.000,0.000,1.000,2.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9594.04, 13.3,749.9,1.000,1.80,7.36,723.3,ON,44.266,65.743,52.748,41.418,1.832,3.231227e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1772,12/5/2020,05:13:15,21.6,101.3,26.8,6.68956e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,3.000,5.758,4.242,7.000,9.000,10.000,10.000,19.000,18.719,25.281,26.000,33.000,37.096,37.904,42.000,54.000,59.000,63.000,75.171,63.829,77.219,74.932,107.069,77.091,72.693,81.650,80.350,81.001,78.000,53.000,45.716,45.534,46.751,30.000,39.000,25.000,26.657,27.513,21.830,26.000,24.000,23.000,23.000,22.000,17.000,30.000,24.000,24.000,21.000,22.000,18.000,18.999,19.001,18.000,21.000,12.652,30.348,26.000,14.000,21.000,12.000,19.000,12.000,14.000,17.000,12.000,19.000,10.000,13.000,12.000,10.000,14.000,12.000,4.000,4.000,3.000,1.000,6.000,4.000,4.000,1.000,3.000,2.000,0.000,2.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9592.49, 13.3,749.9,1.000,1.80,7.36,723.3,ON,44.234,64.132,51.471,41.418,1.823,3.145196e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1773,12/5/2020,05:18:45,21.6,101.4,26.8,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,3.000,0.000,4.000,6.000,6.000,10.000,12.000,20.000,18.000,22.000,30.223,30.777,36.000,40.000,52.000,70.000,67.290,61.398,78.265,84.904,99.749,81.365,93.032,94.719,77.359,87.924,79.700,57.301,68.769,41.231,46.171,51.829,40.000,33.000,28.000,18.000,22.000,23.000,23.000,22.000,24.000,23.000,26.000,20.000,27.000,11.000,19.000,21.000,23.000,22.684,13.316,29.000,17.602,18.398,26.000,14.000,25.000,17.373,20.286,17.341,15.000,17.000,16.000,22.000,15.071,16.929,17.000,18.000,7.000,4.000,8.000,9.000,8.000,5.000,5.000,3.000,5.000,2.000,3.000,2.000,0.000,3.000,0.000,2.000,1.000,1.000,1.000,1.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9594.04, 13.3,749.9,1.000,1.80,7.36,723.3,ON,42.831,63.107,50.490,38.542,1.816,3.184445e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1774,12/5/2020,05:24:15,21.6,101.4,26.8,6.68296e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,6.000,4.000,5.000,10.000,10.000,11.000,12.000,20.000,23.000,28.000,38.000,39.000,44.000,55.000,60.000,64.000,77.375,71.625,72.856,67.353,84.792,84.023,99.978,68.000,63.076,62.925,54.936,58.065,43.372,45.628,40.000,29.568,34.432,30.000,20.071,36.929,30.000,23.597,36.403,18.736,23.264,17.000,22.000,19.458,25.499,27.043,14.000,24.000,22.000,17.000,22.000,20.000,24.937,18.063,20.000,23.000,17.000,20.000,19.721,14.279,17.000,18.000,14.000,13.000,18.000,13.000,15.000,10.063,10.937,13.000,8.000,8.000,7.000,7.000,5.000,4.000,9.000,3.000,4.000,3.000,6.000,2.000,2.000,0.000,2.000,0.000,0.000,0.974,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.21,9594.04, 13.3,749.9,1.000,1.80,7.36,723.3,ON,42.900,65.341,51.492,42.935,1.862,3.092188e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1775,12/5/2020,05:29:45,21.6,101.3,26.8,6.68956e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,2.000,4.000,3.000,11.000,15.000,11.320,17.680,28.000,29.000,27.000,48.324,31.772,48.905,43.885,60.116,47.000,76.000,64.000,77.552,95.887,85.563,85.000,70.308,73.352,74.991,75.618,53.733,53.000,33.000,44.715,47.285,36.000,25.000,33.011,27.989,25.657,29.343,20.000,20.000,20.000,18.000,21.000,23.000,17.000,28.488,13.794,19.718,20.000,21.000,15.000,25.000,23.000,18.000,13.000,25.000,18.000,14.000,15.000,18.000,12.000,23.000,15.000,13.000,8.000,14.000,14.000,10.000,17.000,17.000,11.000,8.000,10.000,8.000,9.000,10.000,3.000,2.000,2.000,1.000,2.000,4.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9592.49, 13.3,749.9,1.000,1.80,7.36,723.3,ON,42.225,63.613,50.316,38.542,1.849,3.061962e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1776,12/5/2020,05:35:15,21.6,101.3,26.9,6.68956e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,4.000,3.000,6.000,7.000,12.000,15.000,14.000,16.000,20.000,31.000,28.000,31.000,37.648,36.447,36.543,56.304,55.058,75.001,69.000,66.000,95.001,93.001,104.001,94.000,82.615,77.385,68.000,102.001,84.001,75.324,63.412,64.980,39.285,45.000,37.000,39.000,37.000,30.000,36.000,35.000,33.000,23.000,25.411,23.589,26.000,28.000,21.000,24.000,13.000,17.000,24.000,19.015,24.985,15.000,22.000,19.000,20.000,16.000,10.000,17.000,16.353,10.647,17.730,12.270,17.000,12.000,13.000,14.000,11.000,9.000,11.000,8.000,6.000,12.000,6.000,2.000,4.000,7.000,5.000,1.000,8.000,4.000,1.000,1.000,3.000,1.000,1.000,3.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9592.49, 13.3,749.9,1.000,1.80,7.36,723.3,ON,42.759,60.777,49.000,39.954,1.800,3.478807e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
1777,12/5/2020,05:40:45,21.6,101.3,26.8,6.68956e-008,1.82576e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,5.000,9.000,6.000,6.194,17.806,12.000,25.000,27.000,23.128,33.872,31.000,41.000,51.000,56.000,63.998,72.003,74.001,86.171,86.934,81.897,81.000,74.000,105.001,85.000,73.300,79.968,89.734,59.000,56.000,61.000,51.000,46.000,42.000,40.000,37.000,41.000,41.170,24.831,29.000,20.000,19.000,26.000,24.000,21.986,22.014,18.000,25.000,31.000,16.000,26.000,19.000,25.000,30.000,13.000,16.000,19.000,20.000,24.000,11.000,15.000,14.730,14.270,15.000,16.000,9.000,7.000,14.000,12.000,11.000,9.000,8.000,9.000,6.000,3.000,5.000,3.000,7.000,2.000,1.000,3.000,4.000,1.000,0.000,2.000,1.000,0.000,3.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.370,0.00,10.20,9592.49, 13.3,749.9,1.000,1.80,7.36,723.3,ON,43.203,61.421,49.712,42.935,1.793,3.437244e+003,lockdown measurements C,MASIN,,,optics room,,Normal Scan,
