Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
1220,3/5/2020,06:49:11,20.9,100.6,38.9,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,226.011,0.000,421.093,610.399,392.842,950.225,1102.183,1068.644,1371.037,2333.183,1459.665,2505.369,1678.941,2805.546,4004.070,3630.279,2983.139,4079.060,3448.267,4034.776,4264.625,4538.485,4971.513,5590.253,6012.943,5325.102,5139.714,5795.117,8154.820,8018.987,7291.993,6178.954,7312.036,6973.068,8558.647,7291.971,8573.830,8272.009,10281.707,10259.792,9738.085,8736.140,8022.491,9193.208,9169.140,8859.966,9129.896,9266.198,7263.193,9686.626,8616.315,10137.228,9082.522,8537.991,8355.369,8256.299,7633.644,7846.477,7764.908,7180.413,6429.768,6744.430,5835.906,5808.794,4915.625,4254.182,4370.183,3510.854,2897.533,3696.732,3715.400,2772.760,2158.286,1554.280,1812.798,2657.403,1626.988,2550.397,1240.721,1620.122,898.735,1659.656,931.405,851.338,576.556,390.566,496.211,301.001,306.080,103.779,0.000,0.000,109.423,110.757,0.000,114.985,0.000,0.000,0.000,0.000,126.242,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,83.606,100.723,83.275,68.539,1.857,6.680255e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1221,3/5/2020,06:54:41,20.9,100.6,39.0,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,486.540,0.000,0.000,436.272,631.639,406.933,1374.947,570.135,551.091,1959.181,856.898,1833.240,1088.044,1924.647,2899.989,1033.622,2431.043,2793.905,2597.428,3530.799,3734.489,3130.388,4020.932,4299.618,4189.089,5218.558,6445.677,5114.397,5918.403,6453.574,5556.573,5301.538,5521.238,6271.639,7691.896,7347.016,6297.088,6164.886,7962.712,9277.036,8583.659,8969.959,9557.772,9671.111,8617.433,9274.968,9015.101,9216.056,9901.706,9698.249,8557.132,9558.816,9909.953,8832.230,8440.586,8688.783,7886.539,7290.485,7772.925,8451.054,6375.097,6639.985,5347.041,6432.027,4602.072,5692.515,4441.508,4284.773,5085.343,5346.084,3943.880,3637.364,2854.065,3200.892,2498.092,2117.381,2685.798,1795.920,1730.572,1484.957,1861.082,1441.149,1171.207,1659.656,1303.967,974.812,931.587,390.566,99.242,200.667,0.000,103.779,211.186,214.946,109.423,110.757,225.662,0.000,0.000,239.105,0.000,0.000,0.000,128.031,0.000,132.744,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,86.423,103.824,85.583,105.545,1.866,6.451915e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1222,3/5/2020,07:00:11,20.9,100.6,39.0,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,234.475,0.000,654.407,842.185,406.933,785.684,760.180,2020.668,2315.396,2497.580,1404.347,1135.295,1879.026,1984.203,2805.546,1287.023,2933.600,2574.841,3947.477,3348.163,3506.035,3777.239,4538.503,4072.725,5445.451,4775.425,5823.645,5362.110,6570.087,7237.364,6137.984,7864.325,9095.971,7965.614,6903.449,7600.487,7660.897,7770.854,8278.892,7540.669,8838.022,9302.330,9419.495,7204.678,8537.269,8852.604,9054.364,8412.072,9824.736,8473.763,7243.144,8518.700,8908.722,8384.076,9153.835,7268.315,6489.496,8315.572,6513.490,7425.047,7014.405,6198.445,6434.381,6000.393,6317.522,4990.718,4127.188,5482.617,4208.476,3803.599,3556.534,2772.509,3126.289,3237.428,2512.951,1859.734,1885.899,1557.515,2445.824,2038.328,984.351,1271.537,829.828,1303.967,691.033,547.217,585.849,396.969,301.001,102.027,207.557,105.593,107.473,109.423,0.000,0.000,0.000,117.224,0.000,121.153,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,84.439,101.963,83.882,94.746,1.877,6.488085e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1223,3/5/2020,07:05:41,20.9,100.6,39.0,6.71575e-008,1.82241e-005,,565.291,0.000,0.000,0.000,0.000,234.475,0.000,872.543,421.093,610.399,1178.526,570.135,918.486,2137.289,514.139,2166.527,1459.665,1879.026,2909.456,3239.368,3289.058,2514.514,1355.180,2894.817,1931.632,4257.328,4386.472,5493.956,5436.967,4909.517,4899.421,6137.312,5149.844,6423.897,6156.997,6415.118,6901.540,6754.065,7041.746,8322.709,7899.623,8612.803,8320.011,7655.951,8919.175,8756.986,10068.566,6723.008,10195.284,8052.118,9051.521,9509.463,8572.288,10142.407,9821.743,7317.572,8323.479,9123.703,8285.576,6515.268,7963.817,8884.482,7710.885,7272.514,6871.744,6098.427,6506.033,7057.973,6612.896,5965.035,6580.789,5497.078,4290.749,3171.155,3723.124,3535.059,2957.278,3290.831,1743.231,2261.656,1694.865,1624.475,1713.517,1851.576,1417.967,1521.270,1453.185,1475.250,1210.826,1135.117,672.649,585.849,496.211,301.001,510.133,0.000,0.000,0.000,218.845,332.271,112.831,114.985,0.000,119.553,0.000,0.000,0.000,128.031,0.000,132.744,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,84.890,102.885,84.326,79.148,1.883,6.547390e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1224,3/5/2020,07:11:11,20.9,100.6,39.1,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,252.400,0.000,234.475,452.021,0.000,631.639,1017.332,982.105,1330.315,1469.577,712.430,1199.657,1166.592,1459.665,1879.026,1221.048,2214.905,2717.048,3211.193,4067.283,3289.565,2961.836,4132.113,2315.101,4657.919,5003.634,4424.415,4342.669,6411.870,5942.989,6882.983,5504.478,7240.573,6681.195,9385.440,6431.608,7759.169,8836.909,7803.092,6692.039,9504.048,7805.406,8330.330,9811.777,8232.891,8380.253,8530.906,10158.458,8947.111,9583.627,10039.433,9584.639,7160.210,9712.960,8910.197,7587.282,8372.754,8669.157,7334.283,7955.851,6795.872,5945.198,8185.120,6891.234,6128.066,5067.799,4730.668,5516.212,5435.959,4290.745,3909.814,3719.804,3275.093,3120.374,2699.550,3418.987,2787.501,1582.666,2057.345,2163.216,1747.008,1683.836,1968.703,999.065,1290.844,838.264,1418.896,672.649,683.491,595.453,200.667,204.053,311.336,0.000,107.473,328.268,0.000,112.831,0.000,0.000,0.000,0.000,0.000,0.000,128.031,0.000,132.744,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,85.304,103.170,84.806,85.053,1.873,6.541792e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1225,3/5/2020,07:16:41,20.9,100.6,39.1,6.71575e-008,1.82241e-005,,282.646,0.000,261.862,252.400,0.000,0.000,0.000,218.136,421.093,2034.664,392.842,1330.315,1102.183,1733.148,903.014,1999.871,1784.036,2661.978,1831.572,1624.264,1144.020,2514.514,3252.431,3815.915,3348.163,4758.190,4182.308,4977.474,3839.998,4991.648,5790.225,5977.137,5912.820,5974.013,7543.178,6816.093,6310.001,8613.540,6716.506,8226.591,8468.699,9616.357,7406.565,8623.975,8585.891,8416.223,10755.635,10066.094,8808.915,9331.077,9626.347,8472.066,8879.265,7919.132,9426.548,9442.042,8616.323,7974.475,8363.596,9158.784,8432.627,9134.555,7463.986,7104.809,7425.117,6394.422,7208.520,6123.268,4511.927,4793.047,4131.061,5819.946,5015.868,4208.452,4206.059,4505.035,2386.453,3036.338,2581.103,1698.556,2343.467,2304.957,2172.860,1921.709,1152.098,1610.757,1725.657,1106.437,931.405,1135.117,480.463,97.642,595.453,301.001,306.080,311.336,316.779,322.419,109.423,0.000,0.000,0.000,117.224,239.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,83.557,101.965,83.816,73.653,1.875,6.676240e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1226,3/5/2020,07:22:11,20.9,100.6,39.2,6.71575e-008,1.82241e-005,,0.000,0.000,261.862,0.000,243.270,703.424,452.021,872.543,2526.555,3458.930,5303.396,1520.360,2939.154,2315.396,3256.213,4333.054,3034.264,3647.088,4426.299,3100.867,3146.055,3630.279,4202.801,4342.225,3992.040,3506.035,4508.318,5753.533,7427.161,6575.997,5781.438,5446.156,6685.862,6945.361,7391.393,7807.473,7094.841,8134.910,7205.894,10417.697,9242.734,8250.118,8134.284,10302.929,9535.411,10384.143,9205.243,8760.632,10778.148,9438.903,9015.110,11398.852,10142.029,11286.234,9068.739,9798.289,9007.934,8109.847,9004.791,8999.055,9282.474,8830.571,8468.155,8803.813,6742.964,8079.919,7748.688,7055.586,6223.887,5938.087,6402.924,5702.830,5323.709,4347.530,3180.412,4262.532,4262.002,2550.406,2490.330,1926.596,1775.201,1800.176,2163.229,1293.019,1346.832,1700.243,1271.537,1659.670,1210.840,378.372,672.649,585.849,496.211,301.001,306.080,0.000,211.186,0.000,109.423,221.514,112.831,114.985,0.000,119.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,79.773,96.441,77.620,88.168,1.955,7.620741e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1227,3/5/2020,07:27:41,20.9,100.6,39.3,6.71575e-008,1.82241e-005,,282.646,272.061,261.862,252.400,243.270,1172.373,2034.096,1745.086,2737.101,4069.329,3535.578,4371.036,6062.004,5521.330,3770.352,4333.054,4865.551,5010.737,3357.882,4725.130,4862.085,3350.888,5286.965,4473.808,4249.611,3005.173,3816.769,4619.173,4421.816,5445.468,7113.763,6149.687,6605.391,7225.499,6648.122,7495.753,7690.269,7429.488,9306.361,8133.136,7889.233,8911.431,8759.548,9057.080,10541.872,10173.955,8963.562,8652.286,9543.676,10731.250,10038.755,11288.054,11744.372,11027.214,9684.352,10071.609,9791.273,8150.992,9118.766,8921.603,10204.628,7107.558,9346.286,8296.603,7687.687,8105.558,6973.586,7054.414,7470.053,5965.055,5983.557,5230.132,6197.749,5245.774,3401.164,3373.398,2957.286,3044.031,2490.330,1759.079,2197.868,2133.512,1913.275,1642.421,1701.324,1431.784,1544.009,1936.265,1117.686,1229.710,480.463,390.566,297.727,0.000,246.665,475.550,105.593,107.473,0.000,110.757,112.831,114.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,79.002,94.685,75.030,91.398,2.012,7.909334e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1228,3/5/2020,07:33:11,20.9,100.6,39.4,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,243.270,703.424,904.042,654.407,2316.009,1831.198,3731.999,2090.495,2020.668,3918.363,3427.593,2499.839,3730.256,3444.882,4731.561,1919.584,1859.033,3352.686,2303.805,3289.565,3605.714,3631.251,3899.086,3941.316,5087.912,4796.087,4454.019,5107.751,5836.880,7320.651,6401.824,6816.078,7493.118,6324.026,6515.379,6453.079,6163.233,7784.386,8573.812,8989.863,8398.789,7988.136,9302.301,10174.419,9295.453,8114.345,8365.327,6952.418,10254.746,8474.960,10412.405,8381.935,8499.391,9884.372,7587.271,7907.060,8123.195,8477.763,6894.864,8528.303,6529.522,6486.764,5653.498,6976.975,6614.048,6433.813,5199.021,4358.603,4638.629,4422.655,2998.741,3373.410,2549.541,2460.430,2960.063,2716.917,1690.668,1885.899,2163.229,2533.162,2038.328,1521.270,1544.023,1475.250,1676.528,283.779,960.927,337.865,649.018,401.334,204.053,0.000,316.779,107.473,0.000,0.000,0.000,0.000,351.671,119.553,242.306,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,82.127,100.291,80.189,98.217,1.975,6.797833e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1229,3/5/2020,07:38:41,20.9,100.6,39.5,6.71575e-008,1.82241e-005,,282.646,272.061,261.862,252.400,0.000,234.475,1130.053,654.407,1263.278,2238.131,1964.210,1710.405,3254.102,3078.676,2840.339,4276.663,3529.957,3758.053,4426.299,4418.887,3442.638,3073.295,2732.946,4333.446,3464.068,3881.694,4508.318,4896.805,5469.129,5324.183,5241.133,6085.812,6337.356,6078.299,6229.171,7253.161,8917.881,7244.137,8261.718,7011.300,9389.272,8256.405,9735.664,6945.042,8499.191,8331.683,9374.604,7586.295,8381.321,8927.666,9996.018,9620.301,8619.816,8607.450,9880.018,9048.623,9067.048,8284.912,9160.234,7989.808,8813.696,8729.959,7556.438,8188.794,7885.920,7489.146,6197.257,6823.095,6924.143,5234.889,6354.922,5115.833,4002.966,3804.861,4363.688,3355.923,2957.262,2542.701,2415.081,2764.247,1437.080,1628.731,1886.574,2288.328,2038.328,2147.676,1634.833,1004.879,1127.136,1135.117,480.463,878.774,793.938,501.668,204.053,103.779,316.779,107.473,0.000,110.757,225.662,0.000,117.224,0.000,0.000,0.000,126.242,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,81.405,98.950,79.095,85.053,1.971,7.142986e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1230,3/5/2020,07:44:11,20.9,100.6,39.6,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,504.799,486.540,234.475,0.000,218.136,1052.731,813.866,3142.736,1710.405,918.486,2315.396,2056.556,3833.112,2594.961,3914.638,4426.299,2510.226,2860.050,3071.519,2170.032,2631.652,3863.265,4406.203,3754.217,4419.051,3490.925,4991.648,4342.669,5107.767,5624.614,7091.535,7848.971,7818.470,7587.772,5503.550,6932.219,6450.417,6535.580,7343.546,9020.376,6775.967,7940.044,8026.551,8878.913,9012.274,6956.484,8688.168,9207.640,8377.667,9237.033,8927.791,9305.834,8892.175,7638.389,8343.781,8383.920,6510.147,8287.892,6971.289,6150.834,7954.294,8428.815,7397.953,7673.543,7363.163,5523.529,6199.463,5700.213,6523.999,4226.259,3750.242,4426.798,3152.382,2446.333,2789.513,1917.015,1591.536,1775.201,2133.512,2069.276,1414.824,2038.328,1521.270,1271.537,1751.859,700.152,1086.197,576.556,976.416,198.484,903.002,408.106,207.557,211.186,0.000,109.423,110.757,0.000,319.513,143.161,0.000,121.153,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,84.126,101.793,82.042,98.217,1.945,6.612886e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1231,3/5/2020,07:49:41,20.9,100.6,39.7,6.71575e-008,1.82241e-005,,0.000,272.061,0.000,0.000,0.000,0.000,226.011,654.407,421.093,1627.732,1178.526,2001.318,1372.078,890.537,514.139,2333.183,1459.665,782.928,1678.941,2510.226,1859.033,2793.926,2845.898,3421.147,3834.593,3033.052,4264.643,2627.544,3490.907,5543.294,4469.340,5868.478,4775.637,5110.043,4994.790,6415.133,6408.560,6201.336,5387.036,6637.379,5943.580,6113.369,7509.153,6782.890,6577.533,5840.779,7875.143,7645.627,7384.066,8196.398,7878.037,8892.644,8275.599,10056.349,9330.670,8929.387,8089.075,6881.290,7141.583,6908.296,5419.013,7792.740,6797.216,6950.339,7180.616,6947.545,5500.843,6590.597,6223.840,5781.811,5382.971,5299.016,4539.085,3809.492,3320.677,3879.867,3506.417,2632.665,2158.286,2117.381,3019.759,1704.899,788.403,2271.110,1861.082,1968.703,1453.185,922.031,1117.686,1229.710,672.649,683.491,396.969,401.334,204.053,0.000,527.965,214.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,130.820,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,88.440,105.513,86.119,94.746,1.909,5.961801e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1232,3/5/2020,07:55:11,20.9,100.6,39.8,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,226.011,436.272,1263.278,1017.332,982.105,1330.315,1653.274,1781.074,1199.657,1166.592,2270.591,2661.954,1831.572,2805.546,2574.045,2793.905,2845.877,2631.652,3963.388,2782.621,4099.990,4460.992,2295.151,3661.605,5752.253,5796.900,4775.616,5589.620,5647.355,4711.122,5615.912,6275.454,6661.914,5968.641,6772.020,5750.698,6608.976,7656.009,7515.577,7588.005,7367.061,8388.386,8892.068,7130.834,8314.233,9037.986,8045.545,9359.827,7587.710,8303.291,8694.582,7137.225,7100.976,8217.492,7814.092,6643.984,7492.416,7447.119,6220.708,6252.804,5968.323,4649.661,5135.622,5156.753,6433.417,4963.210,4767.496,4388.591,3219.497,4203.177,3424.849,2139.040,1909.253,2512.951,2624.732,2033.978,2096.003,1484.957,2029.387,1987.110,1625.327,1936.265,1583.388,851.338,768.741,1366.982,297.727,200.667,204.053,207.557,0.000,107.473,437.690,110.757,225.662,114.985,117.224,0.000,0.000,0.000,0.000,0.000,130.820,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,87.533,106.522,86.123,94.746,1.931,6.066935e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1233,3/5/2020,08:00:41,20.9,100.6,39.9,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,234.475,0.000,436.272,210.546,1017.332,1964.210,1710.405,2204.365,1068.644,1542.417,1499.903,1459.665,2505.369,1984.203,2362.565,3432.060,2374.819,3387.949,2368.486,3219.387,3255.604,3655.393,4657.937,3839.998,4651.308,4788.104,5485.272,5331.909,5244.007,4383.183,5212.283,6605.761,6464.616,6851.837,7332.635,5993.834,6916.918,8223.634,8001.074,7332.980,7425.247,9289.959,9012.312,7593.765,8891.192,7634.421,8987.064,9223.482,8789.863,9522.252,7595.088,8264.462,8226.168,8616.771,7829.615,7278.299,6098.159,6397.799,6963.593,6485.739,5713.625,5654.686,7288.064,6223.820,4636.783,6062.001,4432.410,4007.960,3864.122,3159.727,3637.376,2715.195,1456.428,2822.374,2345.421,1775.201,2828.849,1817.101,1572.307,2126.951,2237.162,1544.009,922.031,1397.107,756.745,960.927,878.774,198.484,301.001,306.080,311.336,527.965,214.946,7.333,324.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,85.859,104.005,84.689,98.217,1.908,6.161965e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1234,3/5/2020,08:06:10,20.9,100.7,40.0,6.70908e-008,1.82241e-005,,282.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,210.521,813.769,785.591,950.112,551.026,2315.121,685.437,1499.725,2751.157,2040.835,2441.805,1919.355,2287.767,3771.321,2439.032,2762.904,3476.523,2879.613,2802.133,3821.443,5468.450,4537.335,5900.868,5324.468,6048.403,4900.881,4892.267,6414.346,6703.546,5156.578,6377.053,5649.669,6345.742,7433.271,7858.367,6687.166,7544.300,7471.870,7648.541,9281.916,7920.649,8153.004,7486.757,8268.573,7826.882,8670.223,9304.400,8568.005,6954.412,7647.009,6731.829,8191.762,8498.725,6874.957,6970.012,7393.653,7377.955,6980.076,6692.286,5784.139,6146.393,5577.194,5225.270,4883.813,5084.725,4308.241,4990.689,3879.314,3632.386,2832.813,3486.042,2261.389,2811.696,1862.936,1730.358,1745.200,2216.928,2147.410,1543.819,924.878,1580.216,945.814,517.231,450.728,694.610,501.606,102.014,415.064,422.320,214.920,0.000,0.000,0.000,114.971,0.000,119.538,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,88.416,107.000,87.311,98.217,1.906,6.168729e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1235,3/5/2020,08:11:41,20.9,100.7,40.1,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,0.000,243.241,234.447,0.000,1090.549,210.521,406.885,589.193,1330.157,183.675,890.431,651.889,1199.076,1945.989,3444.471,2136.579,1181.142,2430.753,2653.893,2032.527,2762.904,3347.763,3004.814,4264.115,4299.103,5119.384,3856.720,5232.845,6085.081,6897.304,4590.895,7437.647,6013.479,5520.558,6919.675,6672.653,6730.064,5890.529,6436.101,7997.062,9894.173,8064.597,8542.324,7157.558,8607.746,7672.870,8935.553,10800.562,7517.401,9175.608,8025.240,10135.936,8741.988,8945.252,9395.651,7240.567,11186.047,7020.296,9006.269,7542.245,8011.411,6330.480,6515.075,7408.512,6121.317,5368.378,6406.100,5726.587,5907.873,4260.868,4580.729,3698.303,4041.027,4204.140,2105.607,2144.773,2345.131,2113.073,1542.817,1643.322,1572.636,2569.761,1700.033,1453.006,1475.068,1117.548,567.489,1152.970,683.407,496.150,200.643,510.070,0.000,316.740,0.000,109.409,0.000,112.817,114.971,0.000,0.000,0.000,0.000,126.227,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,88.104,105.359,86.957,117.574,1.868,6.410882e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1236,3/5/2020,08:17:11,20.9,100.7,40.3,6.70908e-008,1.82241e-005,,282.612,0.000,261.831,0.000,0.000,0.000,0.000,0.000,210.521,203.442,589.193,1140.135,1102.052,1602.776,2056.311,1999.633,1459.492,2075.417,1639.705,1624.070,2573.738,2095.179,3047.977,3339.465,4136.255,4757.621,3533.124,6209.815,4421.286,4650.768,4119.474,4768.858,5742.040,5735.073,5198.034,5512.343,6940.963,6397.898,7453.521,7456.878,8658.347,6973.546,8394.194,7215.112,8761.064,7812.640,8749.294,8495.731,9002.361,9280.568,9321.843,7650.499,9222.186,10309.439,8327.447,9204.912,8850.245,8108.820,8926.443,10147.665,8594.776,8033.641,8919.963,8687.230,6649.741,7245.060,6432.577,5608.921,5299.736,6601.049,5883.439,5907.862,5164.149,4311.899,3134.928,3396.467,3096.268,3372.684,2390.923,2863.920,2282.119,1971.378,2249.466,1921.471,1595.016,1789.509,2088.696,2396.985,838.161,1418.721,997.635,1134.134,887.929,406.483,102.014,726.361,105.580,0.000,109.409,332.231,0.000,0.000,117.209,0.000,0.000,123.630,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,88.463,106.996,87.492,94.746,1.892,6.608425e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1237,3/5/2020,08:22:41,20.9,100.7,40.5,6.70908e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.220,210.521,406.885,589.193,760.090,1638.182,726.787,856.796,1999.633,1135.160,2035.369,1983.966,3100.497,3431.651,1815.821,3387.545,3420.738,3347.763,4826.224,4928.349,4179.683,5352.101,4537.318,4564.822,5867.790,4668.930,4588.074,5661.289,5926.438,6932.577,7235.638,7179.411,6397.480,8370.653,6617.385,7233.303,7743.057,8500.940,7251.316,7919.571,8377.501,9565.523,9998.374,8201.919,8187.717,7586.601,10337.442,9857.642,8568.005,8078.983,8008.902,8870.612,7945.346,7310.536,5716.219,5792.363,7709.586,7886.593,7950.140,7029.514,7134.187,6319.612,5156.115,5879.557,5302.422,5908.289,4740.282,4583.551,3960.195,4158.266,3454.944,2656.022,2973.786,3276.085,1862.923,2248.948,2533.371,2038.076,2057.935,1505.444,1145.258,1583.193,1134.977,1537.293,488.148,992.300,401.285,102.014,311.298,0.000,0.000,218.818,221.487,112.817,0.000,0.000,0.000,0.000,0.000,126.227,0.000,0.000,132.728,0.000,300,4,50,1,3.000,0.300,0.00,10.14,9587.32, 13.3,749.9,1.000,1.83,7.52,810.1,ON,88.390,108.130,88.092,94.746,1.905,6.515665e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
1238,3/5/2020,08:28:11,20.9,100.6,40.7,6.71575e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,436.272,210.546,610.399,589.263,950.225,734.788,534.322,342.759,1499.903,2108.406,2818.540,1678.941,2510.226,2574.045,2654.210,1761.734,3552.730,3476.938,2128.664,3978.144,3983.257,4770.906,3853.297,4655.232,5241.137,4457.241,6361.498,7135.435,6538.929,6286.828,7069.712,6256.293,6584.785,6809.679,6844.999,7056.302,6291.964,7148.111,7644.554,8467.875,7645.657,6859.031,7553.915,8844.308,9250.568,7757.663,8871.975,9584.616,8771.990,8774.812,8423.297,7799.227,7912.356,8659.219,7493.839,7260.663,8031.535,8042.741,6781.529,6974.801,6742.035,5936.055,5446.864,6590.288,5357.127,5005.857,4627.943,4104.850,4122.358,3669.493,2879.477,3569.489,2764.247,2282.401,1714.479,2249.744,1484.957,2835.934,1978.068,1716.152,1844.076,700.152,1180.790,1249.205,195.283,694.695,401.334,0.000,207.557,105.593,322.419,0.000,0.000,338.492,114.985,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.13,9585.75, 13.3,749.9,1.000,1.83,7.52,810.0,ON,90.803,108.500,89.143,98.217,1.885,6.286488e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
