Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\170320b.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,dw/dlogDp
Weight,Number
119,18/3/2020,02:19:13,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,270.524,0.000,0.000,0.000,0.000,0.000,0.000,417.560,403.032,194.740,375.993,181.894,527.454,511.404,0.000,797.538,620.914,599.476,438.252,847.959,547.474,802.217,1297.047,881.567,369.754,838.908,932.955,1143.101,1225.087,1520.114,319.720,1248.153,1117.288,1097.934,1094.262,1459.316,1280.725,1200.500,545.321,1342.083,969.104,1648.619,854.775,1179.120,1328.063,904.277,891.485,1043.680,1749.785,784.450,388.651,1005.832,383.376,759.907,907.760,602.442,974.565,671.674,742.969,999.663,1371.267,1109.075,813.165,886.915,738.949,891.134,885.589,815.831,1265.999,822.548,1201.378,1231.887,1419.127,1985.504,1463.581,928.310,1404.759,1181.066,1271.139,1417.677,753.708,1230.623,414.065,1003.206,593.722,256.932,521.545,88.244,178.283,362.127,183.934,0.000,284.945,0.000,195.293,99.324,0.000,102.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,791.5,ON,81.681,115.053,86.270,194.564,2.192,1.165846e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
120,18/3/2020,02:25:14,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,0.000,232.093,223.702,215.627,0.000,401.745,0.000,187.396,362.626,175.257,679.695,490.515,635.994,618.931,298.781,436.853,986.127,1227.883,533.104,1292.907,1506.432,1474.294,836.230,929.976,797.616,1887.271,1407.028,1274.797,2177.294,1518.711,1989.871,1847.740,1338.808,752.491,736.411,1630.739,1605.367,1053.830,1556.864,937.251,1175.356,1158.345,409.723,646.283,800.276,634.254,781.946,387.410,385.623,535.013,605.985,754.051,762.287,959.875,1190.275,518.426,592.371,1253.176,1105.545,1179.010,1564.764,1013.613,1104.662,739.450,1035.016,890.794,1341.698,1122.697,901.893,2122.481,1370.192,921.416,1002.458,1555.869,1648.222,1821.437,1358.512,911.826,1038.056,908.034,416.663,422.733,341.482,519.889,791.662,177.714,90.243,366.694,186.302,0.000,287.159,97.335,99.007,0.000,0.000,104.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,790.1,ON,76.842,113.312,83.718,42.935,2.218,1.255748e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
121,18/3/2020,02:31:14,20.3,101.4,49.0,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,0.000,1207.936,698.546,1571.009,648.985,417.582,1813.738,973.749,1504.049,1273.323,2989.063,2391.251,1800.010,2073.707,776.183,2098.291,1899.206,1272.005,1916.257,1604.519,1167.404,881.613,1479.093,1697.560,2080.131,1028.845,1447.906,1520.193,1598.684,1456.255,1929.963,1397.445,1756.189,1439.107,1604.249,1385.266,1272.482,984.246,1497.786,1128.062,1538.677,1179.183,1079.109,657.691,162.097,1043.744,477.240,627.593,699.609,601.454,698.992,616.399,756.507,376.547,449.823,1171.678,988.286,965.737,887.475,961.250,366.344,890.259,1118.161,1238.385,824.044,1112.557,1469.273,1366.362,750.902,1131.029,1216.797,992.806,924.417,1319.256,1322.674,1259.872,1032.857,1042.239,1294.523,738.414,579.722,250.812,0.000,256.946,695.431,352.996,445.731,90.537,403.681,57.084,0.000,192.063,97.652,0.000,101.066,205.731,0.000,106.009,0.000,110.055,0.000,0.000,0.000,0.000,120.831,0.000,0.000,0.000,129.929,300,4,50,1,3.000,0.313,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,791.6,ON,50.246,90.556,60.205,21.674,2.427,1.550444e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
122,18/3/2020,02:37:13,20.2,101.4,49.0,6.64258e-008,1.81905e-005,,0.000,0.000,259.562,249.831,0.000,0.000,447.404,215.627,416.227,602.618,194.118,936.981,906.584,1051.541,1359.391,817.526,1271.987,1237.863,298.781,1310.559,1127.002,1364.314,1599.313,1680.779,1869.104,2593.654,1672.460,1859.953,1876.845,1612.899,1623.494,1062.331,1969.933,1822.453,1193.923,1556.001,1051.921,1128.737,1288.719,1948.570,1649.220,790.372,1522.955,1907.918,923.494,827.390,629.768,994.848,800.268,1030.663,1094.724,1007.267,462.748,764.304,944.322,869.677,825.713,626.648,938.397,814.657,1110.695,663.446,737.023,1031.633,708.708,1059.249,1031.018,1404.956,1404.664,965.026,1192.621,755.731,1420.689,985.438,1294.070,1228.555,1388.019,777.930,1533.600,1461.919,639.296,1209.675,492.469,493.483,416.663,422.733,256.112,693.174,263.887,88.857,180.485,0.000,186.302,94.678,0.000,0.000,0.000,0.000,0.000,0.000,211.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9582.06, 13.3,749.9,1.000,1.81,7.49,790.1,ON,58.914,94.168,67.982,33.376,2.238,1.417320e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
123,18/3/2020,02:43:13,20.3,101.4,49.0,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,498.098,0.000,231.367,223.002,429.903,622.386,400.488,387.021,747.238,903.728,349.416,846.960,488.980,475.502,616.994,1042.461,725.809,1825.646,1088.035,2258.601,2525.138,1677.914,1224.733,1667.225,2085.897,1135.886,1992.033,1402.624,1694.409,2170.479,1110.245,1686.097,872.521,1239.288,750.136,1376.449,903.131,533.445,875.443,862.218,1274.070,836.913,742.320,1061.945,830.629,613.146,316.135,545.649,386.198,307.533,609.530,620.057,510.289,598.640,819.428,593.276,812.123,664.332,661.370,661.245,1248.779,1468.864,1028.000,1468.275,1326.847,1252.873,962.007,1486.111,1343.022,899.064,1435.757,834.720,841.997,1496.708,1204.316,704.168,789.448,1317.381,841.138,1059.810,740.613,664.575,421.411,340.414,259.127,350.749,88.579,359.841,182.773,0.000,94.382,95.420,0.000,0.000,100.422,204.421,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.763,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,788.9,ON,60.794,100.527,70.934,31.059,2.316,1.288212e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
124,18/3/2020,02:49:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,259.575,249.844,240.816,0.000,223.713,215.638,0.000,401.766,388.256,187.406,725.290,876.330,509.798,654.055,636.027,1083.187,1195.187,1310.627,704.413,1065.403,1006.812,1633.983,1757.596,1720.100,1553.080,1511.291,1481.365,999.196,865.909,1168.625,1658.978,1417.538,1094.487,1069.810,2103.953,1410.995,1012.618,1630.825,1962.208,1141.709,1210.958,1107.719,587.709,827.442,1557.029,1050.266,1120.435,475.716,469.192,232.459,617.030,917.214,833.274,678.683,375.344,971.506,1190.339,518.446,1184.805,810.922,996.975,845.519,1105.165,1031.282,1104.722,1257.134,1109.006,1113.560,1341.763,823.356,901.934,942.349,1185.212,614.311,1388.094,1400.351,863.405,1264.720,561.878,483.896,654.273,412.765,500.023,507.316,341.501,346.606,175.934,177.723,0.000,183.357,0.000,94.683,95.725,0.000,0.000,0.000,102.537,0.000,0.000,0.000,0.000,111.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.49,790.2,ON,61.945,96.618,70.971,49.581,2.200,1.248497e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
125,18/3/2020,02:55:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,515.857,248.259,0.000,922.531,444.588,428.540,206.804,399.217,578.690,1303.519,1081.033,1044.924,1519.691,1462.286,948.003,1998.869,1187.604,1736.416,1539.877,949.011,1324.374,2055.634,1995.938,1465.017,1068.387,1732.733,1585.206,2316.666,2258.589,1161.211,1442.406,1408.544,1384.146,2222.664,760.220,1682.452,914.722,1170.346,1152.130,1308.999,859.482,1016.022,750.832,575.529,732.861,642.217,795.233,1181.745,854.729,615.957,766.395,1063.294,827.987,749.308,447.556,742.571,813.166,588.751,819.333,1235.400,1318.295,585.796,878.522,805.152,585.447,1028.718,881.583,857.533,916.616,1255.887,1576.913,1129.891,1134.644,1678.637,1532.542,1314.163,779.927,1573.888,317.637,560.964,731.387,492.176,662.467,588.104,254.501,86.102,87.409,88.298,179.350,91.097,0.000,94.083,95.117,0.000,98.384,100.104,101.886,0.000,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.48,787.5,ON,53.190,90.547,63.694,38.542,2.304,1.399573e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
126,18/3/2020,03:01:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,259.575,0.000,0.000,0.000,223.713,431.276,208.124,401.766,582.384,937.030,0.000,876.330,328.255,665.226,118.400,813.222,597.593,728.126,563.531,818.631,1466.113,1292.974,878.798,1720.100,965.649,1269.143,455.805,1887.370,1407.102,1062.387,1658.978,1822.549,795.990,1653.328,1625.782,658.464,1657.012,1177.818,713.530,1493.005,691.976,852.091,503.751,1323.894,983.386,757.117,370.428,634.288,703.789,852.348,617.030,981.276,618.280,377.046,1201.102,672.581,743.962,1555.346,1423.402,1015.709,663.356,1326.457,884.132,1031.282,1178.381,1331.083,665.403,742.368,1102.593,1288.066,1290.193,1427.773,1141.888,1458.988,771.164,1318.019,789.482,1267.158,879.079,645.195,648.939,583.255,333.348,84.551,341.501,173.303,263.902,444.308,0.000,91.678,93.156,94.683,95.725,0.000,0.000,0.000,0.000,104.397,105.670,0.000,0.000,111.840,0.000,0.000,0.000,0.000,122.152,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9583.17, 13.3,749.9,1.000,1.81,7.49,790.2,ON,70.854,103.956,76.474,38.542,2.215,1.187318e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
127,18/3/2020,03:07:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,249.049,0.000,231.367,0.000,214.952,207.462,400.488,0.000,560.429,903.728,0.000,338.784,488.980,475.502,462.746,1191.383,580.647,561.737,544.018,797.153,1031.088,876.002,1837.099,1429.290,1158.610,1363.063,774.679,1402.635,1376.708,1860.411,1715.818,1289.368,1357.232,1153.076,1397.537,917.633,1083.757,1422.519,612.810,517.331,849.380,669.539,742.320,735.193,563.728,797.764,790.337,701.557,540.677,615.067,533.339,679.600,676.523,1197.280,595.947,815.754,812.109,885.776,1175.769,1763.321,954.948,734.432,954.571,880.965,958.278,1326.572,888.007,594.441,1716.083,1048.916,1435.749,1344.121,940.508,1229.935,853.047,938.890,1026.283,637.296,417.291,473.600,493.742,498.431,252.847,285.560,401.185,0.000,177.158,179.921,91.387,0.000,94.382,190.840,0.000,98.697,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.66, 13.3,749.9,1.000,1.81,7.49,788.9,ON,71.449,101.963,76.353,42.935,2.171,1.110065e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
128,18/3/2020,03:13:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,258.749,249.049,720.149,1619.568,2014.352,1282.636,1037.341,1201.463,608.342,1618.649,396.119,349.416,1185.744,977.960,792.503,616.994,1042.461,580.647,1123.475,952.031,930.012,644.430,500.572,979.786,714.525,579.416,1249.474,885.348,1402.624,1059.006,1136.918,908.374,1289.368,872.506,1334.618,843.917,917.633,903.131,1066.903,1225.620,632.832,905.474,1004.295,577.360,571.817,966.391,398.882,711.303,890.620,816.767,384.417,761.913,830.622,751.692,1047.620,744.934,815.754,1350.547,1098.767,795.215,1249.019,881.491,881.318,1101.429,880.965,663.423,736.984,814.006,891.662,1044.572,1648.295,831.223,1138.254,1301.256,845.580,775.497,469.445,710.504,1433.916,482.356,570.667,493.742,249.216,168.564,170.207,345.503,263.062,0.000,89.960,0.000,0.000,0.000,95.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.49,788.9,ON,59.754,90.070,63.155,16.849,2.383,1.177447e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
129,18/3/2020,03:19:13,20.3,101.4,49.1,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,255.555,0.000,0.000,228.827,0.000,212.881,616.444,595.696,383.379,556.401,537.816,1147.009,401.578,650.564,158.278,611.252,1042.676,864.617,139.557,408.988,396.758,642.060,1005.380,488.793,713.462,815.890,794.916,1107.126,978.002,1272.673,621.402,596.302,1108.265,1271.661,1443.246,1035.763,834.050,729.839,718.649,973.215,610.097,1288.162,507.808,586.754,642.349,755.308,567.688,479.917,317.029,473.350,390.908,619.869,1002.734,767.847,458.636,608.773,303.026,605.943,754.052,452.346,904.517,979.702,979.507,753.315,605.114,1134.354,1063.071,914.954,382.807,1306.957,1085.556,545.061,863.984,867.669,1034.481,1123.986,486.042,653.943,412.464,1254.801,253.320,426.210,86.484,87.327,265.896,179.956,0.000,92.310,0.000,0.000,96.848,0.000,0.000,101.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.307,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.50,800.0,ON,69.705,101.527,75.230,51.397,2.219,8.983356e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
130,18/3/2020,03:25:13,20.3,101.4,49.2,6.64546e-008,1.81953e-005,,283.760,1092.649,262.933,253.076,0.000,705.323,1359.642,436.854,1264.898,813.926,393.278,379.660,1285.675,355.066,688.523,331.257,0.000,626.970,302.662,442.527,285.410,829.220,1080.056,523.879,1017.331,746.721,605.065,588.784,807.976,1043.783,846.240,968.526,1365.354,820.499,1209.429,1083.638,968.712,762.264,1491.951,1284.826,1084.139,889.598,1489.469,1208.358,510.267,586.695,581.062,1145.685,324.265,1204.673,554.471,235.465,625.011,696.809,613.856,381.923,608.319,605.583,979.660,675.196,975.105,672.064,1194.554,1125.420,1382.357,999.884,969.817,524.339,524.230,1203.164,1359.118,1288.925,1142.001,1228.601,771.105,1244.513,1093.594,709.232,636.047,561.549,161.900,408.463,248.526,418.104,168.830,342.580,172.959,87.772,89.105,0.000,91.415,0.000,94.361,0.000,96.963,98.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.310,0.00,10.22,9585.39, 13.3,749.9,1.000,1.81,7.50,795.8,ON,63.177,92.396,66.922,53.280,2.306,1.042094e+003,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
131,18/3/2020,03:31:13,20.2,101.4,49.2,6.64258e-008,1.81905e-005,,0.000,0.000,261.230,0.000,0.000,0.000,0.000,0.000,418.902,1010.817,0.000,943.002,364.956,705.532,684.063,822.779,0.000,934.363,300.701,1172.427,567.122,1098.465,536.530,1040.972,1137.084,865.531,1202.290,1637.916,458.710,782.105,544.642,1069.157,1147.816,1222.786,1001.339,685.121,577.462,378.663,1111.714,1276.512,1256.635,530.301,870.482,514.513,591.454,582.894,577.298,788.314,588.286,718.121,629.576,701.819,310.481,538.451,914.818,607.117,453.291,827.281,973.313,1043.499,894.265,519.329,964.286,964.101,593.184,741.323,667.056,520.941,1116.071,896.518,1500.347,979.256,1210.241,915.480,1297.253,1164.356,543.254,782.929,710.917,797.014,723.829,486.979,175.677,321.145,335.472,425.450,171.838,174.407,531.166,357.711,0.000,0.000,93.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.312,0.00,10.22,9582.80, 13.3,749.9,1.000,1.81,7.49,792.9,ON,72.126,101.099,74.207,35.866,2.239,9.635431e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
132,18/3/2020,03:37:13,20.3,101.4,49.3,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,249.049,0.000,231.367,446.003,0.000,207.462,0.000,0.000,186.810,361.491,349.416,338.784,162.993,158.501,308.497,595.692,435.485,280.869,952.031,265.718,773.316,876.002,612.366,952.700,811.182,908.708,1217.353,755.259,953.105,930.205,706.513,694.275,1163.341,953.299,937.670,642.343,722.505,800.167,787.899,517.331,934.318,502.148,742.320,571.817,724.793,877.540,711.303,1124.469,1048.486,615.067,761.913,679.600,601.354,748.300,670.441,667.435,664.452,369.073,514.399,734.717,945.731,963.977,587.429,1381.444,603.181,810.683,1406.018,1337.493,1417.634,374.610,1057.921,888.820,481.241,614.968,1079.076,710.846,552.614,238.986,643.142,244.571,164.581,166.144,84.282,0.000,259.127,87.687,0.000,89.960,0.000,92.860,0.000,95.420,0.000,98.697,0.000,0.000,0.000,105.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9584.15, 13.3,749.9,1.000,1.81,7.49,788.9,ON,79.545,101.739,78.472,174.658,2.097,8.452208e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
133,18/3/2020,03:43:13,20.3,101.4,49.3,6.64546e-008,1.81953e-005,,278.359,0.000,0.000,0.000,0.000,0.000,0.000,0.000,206.804,199.609,0.000,0.000,360.344,174.154,337.709,0.000,631.992,461.278,148.451,144.701,559.955,406.719,264.875,513.908,374.238,610.424,474.839,1270.671,566.141,661.905,1290.622,950.082,309.085,402.441,692.073,773.101,855.247,1028.165,823.249,810.239,886.254,436.333,515.689,677.348,667.406,493.310,814.290,481.663,636.186,551.481,388.513,756.330,779.948,607.597,903.259,374.654,671.334,1188.114,854.733,841.745,515.063,1025.535,1057.821,626.547,1024.943,1171.130,658.628,881.759,1175.434,857.522,1435.102,1190.010,448.106,1129.891,832.072,1068.223,842.898,1082.252,545.949,629.555,317.637,240.413,406.326,492.176,165.617,252.044,169.667,172.203,174.818,264.893,269.025,91.097,185.130,0.000,95.117,0.000,0.000,100.104,0.000,103.735,0.000,0.000,0.000,0.000,113.339,114.856,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.48,787.5,ON,95.878,115.956,89.123,168.485,2.116,8.130344e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
134,18/3/2020,03:49:13,20.3,101.4,49.4,6.64546e-008,1.81953e-005,,0.000,0.000,0.000,0.000,240.050,0.000,0.000,214.952,0.000,0.000,193.510,186.810,361.491,349.416,508.176,651.973,158.501,771.243,446.769,435.485,561.737,408.013,664.294,644.430,625.715,979.786,833.612,231.766,1135.886,996.016,971.047,423.602,826.849,706.513,595.093,484.726,476.649,843.903,550.580,722.505,711.260,525.266,775.996,594.566,418.456,577.360,571.817,402.663,239.329,158.067,545.649,540.677,307.533,533.339,906.133,526.184,299.320,521.454,1112.403,516.796,1181.034,1175.769,881.660,440.745,807.875,1248.286,880.965,663.423,589.587,1184.009,965.967,746.123,1048.908,528.960,910.604,1301.256,461.226,1008.146,469.445,785.019,402.779,0.000,407.619,164.581,249.216,421.411,85.104,172.751,175.374,88.579,89.960,0.000,92.860,0.000,95.420,0.000,0.000,0.000,0.000,0.000,0.000,0.000,109.355,111.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9583.17, 13.3,749.9,1.000,1.81,7.49,788.9,ON,88.707,107.297,80.876,201.691,2.176,7.645449e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
135,18/3/2020,03:55:13,20.3,101.4,49.5,6.64546e-008,1.81953e-005,,0.000,0.000,259.575,0.000,481.632,696.316,671.140,431.276,624.373,0.000,194.128,187.406,543.968,350.532,339.865,490.541,636.027,618.964,149.398,728.126,563.531,272.877,399.849,1034.379,1129.883,245.729,597.338,581.266,569.756,555.109,757.681,1062.387,414.744,607.516,1293.484,778.037,860.708,843.809,463.010,634.210,624.339,702.590,605.479,766.882,839.807,744.471,737.540,565.528,400.155,317.144,703.789,232.459,694.159,840.780,530.273,452.455,225.207,597.850,818.358,1110.956,962.654,1179.523,589.650,810.613,1105.172,662.967,957.425,739.490,862.504,967.161,991.864,898.206,1052.257,1137.105,1370.266,844.677,771.164,933.575,392.453,633.575,559.414,241.948,654.273,330.212,250.011,338.205,170.750,86.651,263.902,88.862,90.248,91.678,279.469,94.683,0.000,0.000,99.012,100.743,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9583.41, 13.3,749.9,1.000,1.81,7.49,790.2,ON,81.512,105.795,77.318,194.564,2.296,8.622055e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
136,18/3/2020,04:01:13,20.2,101.4,49.5,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,481.607,464.187,223.702,0.000,208.114,0.000,194.118,374.792,0.000,0.000,169.924,0.000,158.998,309.466,149.391,291.235,281.751,409.294,666.380,646.453,251.072,491.431,597.307,581.235,569.726,459.644,850.674,637.398,1036.807,911.242,750.417,530.752,382.517,1034.675,644.359,1087.159,802.679,702.553,172.985,681.637,587.678,661.912,573.612,727.069,400.134,317.127,781.946,464.892,385.623,229.291,227.244,452.431,225.195,821.999,1190.275,296.239,740.463,810.878,884.427,884.257,957.758,589.272,810.085,887.341,665.367,1113.492,521.769,823.311,751.571,1137.043,685.096,691.062,694.010,700.137,549.405,791.926,559.384,241.935,245.339,82.549,416.663,338.187,170.741,86.647,175.925,177.714,180.485,0.000,93.151,0.000,0.000,97.335,99.007,201.475,102.531,0.000,105.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.146,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9581.81, 13.3,749.9,1.000,1.81,7.49,790.1,ON,87.819,114.444,85.807,109.411,2.187,7.145921e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
137,18/3/2020,04:07:13,20.2,101.4,49.6,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,0.000,464.187,223.702,431.253,0.000,602.618,194.118,187.396,0.000,175.257,339.848,817.526,158.998,154.733,746.953,145.618,281.751,409.294,799.656,517.163,627.680,614.289,1075.153,581.235,797.616,333.048,216.466,424.932,829.445,506.237,596.961,388.998,573.775,376.246,460.257,271.790,535.119,878.191,259.477,568.026,783.576,910.129,655.556,646.283,560.188,158.564,312.778,464.892,308.499,382.152,1136.221,150.810,225.195,448.363,818.314,666.538,814.509,442.297,589.618,810.569,442.042,883.908,294.576,813.395,726.487,903.656,745.384,973.004,751.571,1212.846,989.583,614.277,925.346,1166.903,863.350,554.348,639.296,483.870,408.898,660.388,333.330,169.093,170.741,173.293,175.925,0.000,90.243,0.000,0.000,0.000,95.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9581.81, 13.3,749.9,1.000,1.81,7.49,790.1,ON,91.421,111.293,83.163,187.688,2.245,7.048678e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
138,18/3/2020,04:13:13,20.2,101.4,49.7,6.64258e-008,1.81905e-005,,0.000,0.000,0.000,0.000,242.351,233.585,0.000,0.000,209.451,0.000,195.365,0.000,0.000,352.766,171.016,493.667,160.020,622.909,300.701,146.553,425.342,686.541,402.397,520.486,505.371,247.295,360.687,1052.946,573.387,446.917,217.857,641.494,208.694,509.490,700.930,489.372,673.706,1041.324,555.857,729.430,1166.876,530.310,870.482,428.761,760.441,666.165,577.298,731.741,724.869,319.165,314.788,233.940,698.590,384.608,228.705,531.228,453.283,676.867,374.351,372.678,670.699,741.899,519.231,593.293,667.324,963.720,748.542,811.224,1116.071,1189.319,456.167,828.601,756.401,1296.930,914.206,932.514,1008.908,626.343,631.926,717.313,402.127,568.142,246.915,415.395,335.472,425.450,257.757,174.407,177.055,0.000,0.000,276.787,93.750,95.287,0.000,97.960,99.643,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.326,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.312,0.00,10.22,9581.81, 13.3,749.9,1.000,1.81,7.49,792.9,ON,93.700,117.329,89.072,187.688,2.170,7.052524e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
139,18/3/2020,04:19:13,20.1,101.4,49.7,6.63970e-008,1.81857e-005,,279.216,0.000,0.000,249.023,0.000,231.343,445.957,429.859,414.881,800.892,967.451,1120.741,542.180,174.690,169.374,162.976,316.968,154.232,744.537,580.587,561.679,0.000,265.690,515.490,125.130,244.921,238.150,347.613,567.883,442.627,431.531,529.447,206.691,908.279,595.030,581.619,762.559,750.057,367.014,812.732,622.286,437.675,431.063,254.787,502.094,494.828,245.038,622.755,818.915,474.152,389.708,408.841,823.055,304.733,453.018,300.645,598.576,744.854,815.666,295.280,590.454,514.344,734.638,367.248,954.658,881.048,734.058,810.763,1031.666,813.918,1263.051,910.968,583.528,906.691,1289.882,688.826,1460.390,852.954,547.627,710.426,637.227,803.840,489.090,575.970,249.189,252.819,340.377,259.099,175.356,88.569,0.000,0.000,0.000,0.000,95.410,0.000,98.686,0.000,0.000,0.000,0.000,107.295,109.343,0.000,0.000,0.000,117.579,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9580.45, 13.3,749.9,1.000,1.81,7.49,788.7,ON,94.525,115.791,82.726,209.080,2.406,7.519375e+002,Optics Test,MASIN,,airbourne,optics room,,Normal Scan,
