Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\180320.1.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
101,19/3/2020,00:42:59,21.9,101.7,40.6,6.67188e-008,1.82719e-005,,0.000,0.000,0.000,1.000,2.000,0.000,1.000,1.000,3.000,1.000,4.000,2.000,2.000,9.000,7.000,8.000,5.000,8.000,6.000,11.000,9.000,7.000,6.000,11.000,12.000,9.000,11.000,9.000,16.000,20.000,10.000,11.000,15.000,16.000,16.000,12.000,13.665,18.781,15.554,18.000,19.000,25.000,20.000,23.000,19.365,21.636,24.000,20.716,15.284,18.000,25.000,24.000,17.000,23.000,18.645,18.356,14.000,8.000,14.000,19.000,11.000,13.000,16.000,14.000,13.000,13.000,7.000,9.929,11.071,8.000,10.000,12.000,9.000,6.000,8.000,8.000,12.000,7.000,11.000,10.000,4.000,6.000,12.000,5.000,5.000,6.000,7.698,4.302,4.000,7.000,4.000,6.000,1.000,1.720,1.280,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9618.04, 13.3,749.9,1.000,1.82,7.49,791.8,ON,64.093,92.233,67.879,38.542,2.148,1.461598e+003,,MASIN,,,,,Normal Scan,
102,19/3/2020,00:48:59,21.9,101.7,40.6,6.67188e-008,1.82719e-005,,0.000,0.000,0.000,0.000,3.000,0.000,2.000,2.000,1.000,1.000,5.000,3.000,2.000,5.000,3.000,6.000,3.000,9.000,9.000,6.000,11.000,5.333,15.667,10.000,15.000,18.000,16.000,14.000,14.000,21.000,17.000,22.000,17.000,20.000,20.000,16.000,22.000,26.000,18.407,16.593,19.000,18.000,16.000,25.000,25.000,20.000,26.475,26.526,26.000,21.000,18.000,25.000,24.771,20.229,15.347,16.653,17.000,21.000,10.000,7.000,16.000,12.000,19.000,14.000,17.000,11.000,15.000,12.000,16.000,15.000,14.000,15.000,14.946,11.055,15.000,8.000,5.000,13.000,11.000,5.000,4.000,7.000,10.000,10.000,6.000,6.000,12.000,8.000,6.000,6.000,4.000,2.000,4.000,2.000,3.000,5.000,1.000,2.000,2.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.320,0.00,10.22,9617.79, 13.3,749.9,1.000,1.82,7.48,783.6,ON,64.975,96.930,70.435,51.397,2.170,1.645898e+003,,MASIN,,,,,Normal Scan,
103,19/3/2020,00:54:59,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,0.000,0.000,0.000,0.000,0.000,2.000,1.000,1.000,1.000,3.000,3.000,1.000,6.000,8.000,10.000,5.000,4.000,4.000,12.000,9.800,15.200,13.000,5.000,8.000,16.000,16.000,16.000,17.000,11.000,20.000,19.000,22.000,12.000,19.000,21.000,18.000,15.000,20.000,14.000,19.000,17.000,23.000,12.000,18.000,19.000,15.000,16.000,19.000,29.000,19.000,21.611,17.389,15.000,14.000,23.000,26.000,17.000,18.000,13.000,19.000,7.000,16.000,17.000,20.000,13.000,13.000,10.000,13.000,11.000,8.389,9.611,10.000,10.000,8.000,12.000,12.000,5.000,10.000,10.000,6.000,6.000,11.000,7.000,3.000,7.000,3.000,3.000,3.000,7.000,9.000,6.000,4.000,2.000,4.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.22,9616.31, 13.3,749.9,1.000,1.82,7.48,786.3,ON,60.151,90.168,66.209,41.418,2.141,1.540757e+003,,MASIN,,,,,Normal Scan,
104,19/3/2020,01:00:59,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,1.000,0.000,0.000,1.000,0.000,1.000,1.000,3.000,2.000,4.000,2.000,6.000,7.000,9.000,4.000,3.000,10.000,10.000,7.000,11.000,6.000,7.000,13.000,6.000,8.000,18.000,14.000,13.000,16.000,15.000,17.000,26.000,17.000,15.000,20.000,26.199,17.189,16.613,20.000,13.000,15.000,19.000,23.000,12.000,16.000,17.000,18.000,21.000,13.000,17.000,19.000,16.000,20.000,24.000,11.000,14.000,14.000,12.000,9.000,13.000,12.000,16.000,17.000,10.000,10.000,7.000,15.000,12.000,11.000,10.000,11.000,11.000,6.000,13.000,11.000,9.098,7.902,5.000,6.000,5.000,9.000,10.000,13.000,6.000,6.000,2.000,8.000,10.000,7.000,7.000,5.000,4.000,1.000,6.000,3.000,4.000,2.000,2.000,1.000,1.000,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.318,0.00,10.22,9616.80, 13.3,749.9,1.000,1.82,7.48,786.3,ON,59.199,96.134,67.008,41.418,2.269,1.514171e+003,,MASIN,,,,,Normal Scan,
105,19/3/2020,01:07:00,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,0.000,0.000,0.000,0.000,2.000,1.000,0.000,1.000,2.000,2.000,5.000,4.000,6.000,2.000,4.000,7.000,9.000,9.000,6.000,6.000,12.000,13.000,9.000,17.000,10.000,18.000,14.000,17.000,14.000,12.000,16.000,23.000,14.000,13.888,19.112,25.000,21.000,10.000,10.000,26.000,27.000,22.000,14.000,21.000,12.000,8.000,10.766,18.234,9.000,15.000,13.000,16.000,14.000,13.000,16.000,14.000,13.000,8.000,17.000,11.774,11.226,7.000,12.000,8.000,2.000,5.000,8.000,9.000,6.000,11.000,8.000,8.000,7.207,6.793,10.000,7.000,14.000,10.000,3.000,18.000,3.000,9.605,9.395,15.000,5.000,3.000,7.000,8.000,5.000,2.000,4.000,8.000,2.000,0.000,1.000,3.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9616.80, 13.3,749.9,1.000,1.82,7.49,790.4,ON,55.597,90.732,64.235,41.418,2.215,1.404153e+003,,MASIN,,,,,Normal Scan,
106,19/3/2020,01:12:59,21.9,101.7,40.5,6.67188e-008,1.82719e-005,,0.000,1.000,1.000,0.000,2.000,1.000,1.000,2.000,2.000,2.000,1.000,1.000,2.000,2.000,5.000,1.000,8.000,2.515,5.485,11.000,12.000,7.000,9.000,11.000,6.000,14.000,13.000,13.000,9.000,14.000,20.000,16.000,9.578,11.422,19.000,16.000,16.000,22.378,18.622,19.000,16.000,18.000,20.000,16.000,20.000,12.000,17.000,15.000,22.000,16.000,14.000,7.229,10.771,15.000,5.000,12.000,8.000,11.000,11.000,13.000,12.000,7.000,7.000,12.000,6.000,6.000,8.000,14.000,7.000,8.000,12.000,6.000,5.000,9.000,9.000,8.000,5.000,10.000,5.000,15.000,5.000,9.000,13.000,10.000,5.000,4.000,10.000,4.000,9.000,9.000,6.000,5.000,4.000,1.000,5.000,4.000,4.000,0.000,5.000,3.000,3.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.315,0.00,10.22,9617.54, 13.3,749.9,1.000,1.82,7.49,790.4,ON,61.222,105.658,72.053,39.954,2.328,1.322751e+003,,MASIN,,,,,Normal Scan,
107,19/3/2020,01:18:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,0.000,1.000,1.000,2.000,0.000,1.000,0.000,0.000,4.000,5.000,1.000,5.000,7.000,9.000,10.000,1.000,6.000,9.000,6.000,7.000,4.000,4.000,11.000,10.383,7.617,12.000,11.000,18.000,16.000,20.000,16.000,17.000,14.000,10.000,15.000,13.000,17.000,16.000,17.000,15.000,13.000,14.000,14.000,20.000,11.000,10.000,10.000,12.000,11.000,14.000,15.225,18.805,6.970,12.000,8.330,8.670,15.000,9.079,14.921,6.000,9.000,13.000,14.000,4.056,10.944,15.000,14.000,5.000,12.000,13.000,7.000,12.118,11.882,6.000,8.000,9.000,6.000,7.000,8.000,7.000,7.000,5.000,7.000,10.149,5.851,10.000,9.000,5.000,6.000,7.000,6.000,3.000,2.000,3.290,1.866,0.844,1.000,0.000,2.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9615.70, 13.3,749.9,1.000,1.82,7.48,784.9,ON,59.774,100.682,69.364,39.954,2.320,1.277802e+003,,MASIN,,,,,Normal Scan,
108,19/3/2020,01:24:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,1.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,3.000,0.000,7.000,2.000,4.000,7.000,2.000,7.000,7.000,3.000,10.000,14.000,10.000,9.000,10.000,12.000,13.000,6.000,12.000,11.000,13.000,19.000,16.000,18.000,19.000,18.000,14.000,18.000,20.000,14.000,13.000,12.000,16.000,15.000,14.000,13.000,15.000,17.000,16.000,17.000,10.000,19.000,15.000,9.000,10.000,16.000,8.000,8.000,5.000,13.000,15.000,10.319,11.681,6.000,17.000,5.000,10.000,10.000,5.000,12.000,9.000,6.000,7.000,9.000,4.000,7.000,9.000,8.000,11.000,8.000,4.000,10.000,3.000,7.000,1.000,6.000,8.000,7.000,6.000,3.377,2.623,5.000,2.000,4.000,2.000,2.000,1.000,3.000,0.000,1.000,0.000,0.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.22,9614.71, 13.3,749.9,1.000,1.82,7.49,793.0,ON,62.092,100.251,70.911,42.935,2.230,1.243065e+003,,MASIN,,,,,Normal Scan,
109,19/3/2020,01:30:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,1.000,0.000,0.000,1.000,0.000,1.000,2.000,2.000,0.000,0.000,2.000,3.000,2.000,4.000,2.000,2.139,7.861,5.000,7.000,5.000,8.000,5.000,10.000,9.000,11.000,9.000,11.000,16.221,11.779,10.000,13.000,15.000,6.000,19.000,11.000,12.000,13.000,18.000,17.000,15.000,13.000,5.000,19.000,15.000,13.000,18.000,14.000,11.000,8.000,13.000,8.000,9.000,13.415,12.585,5.573,10.427,12.000,14.000,14.000,8.000,9.000,5.000,4.000,8.000,13.000,6.000,7.000,10.000,6.000,9.820,9.180,6.000,8.000,8.000,9.000,7.000,4.000,9.000,6.387,10.613,8.000,5.000,3.000,8.000,12.000,6.000,1.000,4.077,7.923,3.000,5.000,6.000,3.000,3.000,2.000,5.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9616.20, 13.3,749.9,1.000,1.82,7.49,791.7,ON,63.621,103.034,72.542,46.138,2.262,1.115369e+003,,MASIN,,,,,Normal Scan,
110,19/3/2020,01:36:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,0.000,2.000,1.000,2.000,1.000,1.000,1.000,1.000,2.000,4.000,4.000,1.000,4.000,5.000,9.000,1.000,9.000,6.000,7.000,8.000,8.000,10.000,6.000,8.000,8.000,5.000,10.000,15.000,11.000,6.000,8.000,11.000,9.000,14.000,10.000,17.000,12.000,15.000,15.000,11.000,8.000,12.000,16.000,9.000,19.000,13.000,17.000,13.000,17.000,11.000,8.517,11.483,7.000,16.000,12.000,17.000,11.000,16.000,13.000,7.000,15.000,9.000,9.000,3.000,12.000,7.000,5.752,8.248,10.000,4.000,9.000,9.000,9.000,3.000,7.325,11.675,3.000,4.000,7.000,3.000,9.000,3.000,7.000,3.000,7.000,3.000,7.000,14.000,6.000,3.000,2.000,5.000,2.000,0.000,1.000,0.000,0.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.312,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.49,794.4,ON,69.231,105.781,74.313,39.954,2.287,1.106147e+003,,MASIN,,,,,Normal Scan,
111,19/3/2020,01:42:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.000,2.000,0.000,0.000,3.000,3.000,6.000,6.000,2.000,7.000,6.000,7.000,7.000,5.000,9.000,9.000,5.000,13.000,8.000,14.000,7.000,14.000,11.000,20.000,19.000,9.000,20.634,18.367,20.000,12.000,9.000,12.000,14.478,13.522,20.000,16.000,14.607,17.393,21.000,14.000,15.000,12.842,11.158,18.000,19.000,12.000,17.000,20.000,13.000,20.000,14.495,11.505,10.000,16.000,17.000,6.000,20.000,9.000,9.000,5.000,12.000,8.000,9.000,8.000,10.792,9.263,11.945,8.000,13.000,6.000,9.000,7.000,7.000,6.000,4.000,10.000,13.000,5.000,6.000,11.000,5.000,5.955,9.045,7.000,6.000,1.000,4.000,1.000,6.000,3.000,2.000,2.000,0.000,3.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.22,9616.44, 13.3,749.9,1.000,1.82,7.47,782.2,ON,67.343,106.246,74.923,39.954,2.257,1.310530e+003,,MASIN,,,,,Normal Scan,
112,19/3/2020,01:48:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.000,2.000,2.000,1.000,0.000,1.000,1.000,2.000,1.000,2.000,4.000,9.000,6.000,15.000,15.000,10.000,9.000,16.000,17.000,14.000,21.000,10.000,21.000,25.000,29.000,29.000,26.000,27.731,25.269,25.312,35.689,33.000,39.314,30.687,42.593,34.408,55.001,43.162,38.838,43.957,43.044,29.000,30.000,43.000,44.001,31.000,23.000,23.000,34.000,24.000,34.001,29.000,28.000,31.000,25.000,25.233,31.767,19.000,25.000,22.000,16.000,16.000,22.000,18.000,19.000,13.000,11.470,16.530,17.000,11.000,15.000,11.000,10.000,10.000,14.731,8.269,4.000,13.000,10.000,8.000,10.000,10.000,6.000,9.000,15.000,5.000,3.000,7.000,5.000,5.000,6.000,6.000,7.000,2.000,3.000,3.000,2.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.321,0.00,10.22,9614.22, 13.3,749.9,1.000,1.82,7.47,782.2,ON,52.854,79.596,59.406,49.581,2.050,2.558034e+003,,MASIN,,,,,Normal Scan,
113,19/3/2020,01:54:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,0.000,1.000,4.000,1.000,1.000,10.000,8.000,8.000,6.000,7.000,11.000,11.000,16.000,18.000,21.000,17.000,21.000,18.000,18.986,34.514,23.501,31.000,34.000,29.000,34.001,44.001,30.854,35.147,45.171,39.830,39.000,54.001,40.000,40.857,44.144,40.007,53.994,38.000,37.000,41.001,35.000,34.000,43.000,31.000,41.000,28.235,32.766,22.000,39.001,30.000,26.000,23.000,23.000,31.000,27.000,22.000,26.013,20.988,22.000,21.000,16.000,15.000,21.000,25.000,12.000,13.000,12.000,7.000,11.000,14.000,16.000,9.000,11.000,5.000,15.000,11.000,8.000,13.000,9.000,4.000,17.000,4.000,8.000,4.000,14.000,6.000,4.000,7.000,7.000,4.000,1.000,4.000,1.000,2.000,3.000,3.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,300,4,50,1,3.000,0.314,0.00,10.22,9614.22, 13.3,749.9,1.000,1.82,7.49,791.7,ON,50.798,77.755,57.396,46.138,2.062,2.957664e+003,,MASIN,,,,,Normal Scan,
114,19/3/2020,02:00:59,21.8,101.7,40.5,6.66900e-008,1.82672e-005,,0.399,1.601,0.000,0.000,1.000,3.000,2.000,3.000,3.000,2.000,5.000,7.000,13.000,11.292,10.708,7.000,7.000,14.718,9.382,16.899,13.000,13.000,15.000,18.000,10.000,16.000,14.000,28.000,24.000,23.000,16.000,26.000,15.000,30.001,21.000,30.000,29.000,20.000,24.000,24.000,19.000,23.449,17.543,26.009,18.000,14.000,19.000,26.925,15.076,22.000,18.000,20.000,15.000,15.000,15.000,10.000,12.000,14.000,21.000,14.000,15.000,9.000,7.000,9.000,10.000,14.000,15.000,14.000,6.000,16.000,7.000,15.000,10.000,12.000,14.000,7.000,7.783,15.217,9.000,5.000,12.000,8.000,8.000,14.000,7.000,5.000,4.000,6.000,6.000,4.000,7.000,6.000,10.000,7.000,3.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.49,791.7,ON,51.605,86.916,60.566,35.866,2.244,1.869832e+003,,MASIN,,,,,Normal Scan,
115,19/3/2020,02:06:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,2.000,0.000,2.000,1.000,1.000,1.000,1.000,2.000,3.000,8.000,5.000,5.000,5.000,7.000,12.000,10.000,12.000,13.000,12.000,13.000,6.000,10.000,14.000,9.000,13.000,15.000,17.000,17.000,29.000,20.000,13.000,17.000,22.735,12.265,21.000,20.000,29.000,24.610,16.390,19.000,21.000,16.730,20.271,17.000,19.000,10.639,16.361,14.000,20.000,11.000,6.030,21.970,18.000,15.000,13.000,14.000,12.000,10.790,8.210,10.000,14.000,16.000,10.000,8.000,8.000,15.000,11.000,6.000,6.000,10.000,11.000,9.000,8.000,9.195,9.805,13.000,11.000,10.000,10.000,8.000,9.000,12.217,9.783,12.000,8.320,7.680,6.000,5.000,11.000,7.000,4.000,5.000,7.000,5.000,2.000,2.000,1.000,2.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9615.95, 13.3,749.9,1.000,1.82,7.48,784.9,ON,56.955,99.605,67.787,39.954,2.331,1.597266e+003,,MASIN,,,,,Normal Scan,
116,19/3/2020,02:12:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,2.000,2.000,3.000,5.000,3.000,6.000,4.000,9.000,9.000,5.000,5.000,5.000,10.000,15.105,12.895,12.000,15.000,10.157,9.843,11.000,13.000,14.000,17.000,14.000,12.000,18.779,16.221,17.000,9.000,14.000,23.000,14.000,19.000,16.129,13.871,22.730,15.271,18.000,16.000,7.000,9.000,13.000,11.000,15.000,13.000,14.000,8.000,10.000,14.000,10.000,11.000,12.000,10.000,9.000,16.000,6.000,11.000,12.000,11.000,10.000,8.000,11.000,17.000,11.000,6.000,7.000,7.000,12.000,15.000,3.000,11.000,17.000,10.000,11.000,9.000,5.000,13.000,9.000,6.000,5.000,11.000,6.000,3.000,3.000,6.000,6.000,3.000,6.000,3.000,5.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.319,0.00,10.22,9614.71, 13.3,749.9,1.000,1.82,7.48,784.9,ON,61.226,104.572,71.632,53.280,2.342,1.374164e+003,,MASIN,,,,,Normal Scan,
117,19/3/2020,02:18:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,2.000,2.000,5.000,2.000,4.000,4.000,5.000,3.000,9.000,6.000,3.000,7.000,13.000,9.000,13.000,9.000,18.000,14.000,13.000,13.000,11.150,8.850,11.000,15.121,10.879,16.000,15.000,17.000,14.840,22.160,15.002,19.998,17.000,13.000,7.000,14.000,16.000,6.000,12.000,11.000,13.000,12.000,14.000,9.000,13.000,12.000,14.000,9.630,8.370,16.000,6.367,15.633,11.000,5.075,6.925,8.000,5.000,13.000,7.000,12.000,11.000,7.000,10.000,6.000,16.000,7.000,10.000,11.000,4.000,12.000,5.000,10.000,9.000,5.000,10.000,10.000,8.000,8.000,6.000,9.000,6.000,10.000,8.000,4.000,9.000,6.000,4.000,3.000,2.000,1.000,1.000,6.000,0.000,0.000,0.000,2.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.317,0.00,10.23,9612.87, 13.3,749.9,1.000,1.82,7.48,787.5,ON,59.141,109.698,72.864,32.197,2.407,1.302417e+003,,MASIN,,,,,Normal Scan,
118,19/3/2020,02:24:59,21.8,101.7,40.6,6.66900e-008,1.82672e-005,,0.000,1.000,0.000,2.000,2.000,1.000,3.000,3.000,3.000,3.000,1.000,3.000,6.000,3.000,2.000,6.000,3.000,6.000,6.000,6.000,9.000,5.000,8.499,7.501,10.000,9.000,12.000,12.000,10.000,11.000,5.000,18.000,14.000,16.000,12.000,9.670,18.330,12.000,13.000,12.000,15.000,12.000,12.000,10.000,14.000,13.000,9.000,13.000,11.000,9.000,11.000,11.000,22.000,9.000,9.000,12.000,7.000,7.000,8.000,13.000,13.000,10.000,7.000,14.000,13.000,11.000,6.000,9.000,8.616,5.384,8.000,6.000,10.000,13.000,12.000,8.000,9.000,8.000,4.000,10.000,11.000,10.000,9.000,7.000,6.000,3.000,9.000,7.000,6.000,5.000,11.000,8.000,7.000,9.000,3.000,6.000,8.000,0.000,4.000,1.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.22,9615.21, 13.3,749.9,1.000,1.82,7.49,791.7,ON,65.002,113.454,74.564,41.418,2.485,1.239024e+003,,MASIN,,,,,Normal Scan,
119,19/3/2020,02:30:59,21.7,101.7,40.6,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,2.000,0.000,4.000,2.000,1.000,3.323,4.677,7.000,2.000,8.000,6.000,4.000,5.000,4.000,5.000,5.000,5.000,12.000,10.000,9.000,11.000,16.194,17.807,15.000,12.000,13.000,15.000,20.000,12.000,12.000,8.000,13.000,10.000,12.000,10.000,11.000,22.000,13.000,11.000,10.000,8.000,11.000,13.000,7.392,7.608,12.000,10.000,9.000,10.000,9.000,10.000,8.000,12.000,9.000,12.000,6.000,8.000,10.000,11.000,11.000,7.000,14.904,8.097,15.000,10.000,7.000,9.000,10.000,10.000,5.000,14.000,4.000,7.000,6.000,8.000,13.000,4.000,6.000,6.000,8.000,6.000,8.000,8.293,7.707,3.000,8.000,2.000,0.000,6.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9614.11, 13.3,749.9,1.000,1.82,7.48,788.9,ON,69.319,115.351,80.316,49.581,2.330,1.119882e+003,,MASIN,,,,,Normal Scan,
120,19/3/2020,02:36:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,2.996,2.004,3.000,4.000,5.000,1.470,1.530,4.000,9.000,9.000,7.000,7.000,12.000,7.000,10.000,4.000,9.000,6.000,11.000,12.000,9.000,8.000,11.011,8.989,18.000,18.000,11.000,13.000,11.000,5.139,10.861,14.000,13.000,15.000,18.000,13.783,11.217,11.000,12.000,8.000,11.000,18.000,4.000,13.000,5.054,7.723,5.224,13.000,7.503,6.497,8.000,11.000,11.000,10.000,9.000,12.000,9.000,12.794,7.206,10.000,11.000,10.000,9.000,13.720,15.280,13.000,12.000,16.000,7.000,17.000,10.000,12.000,3.000,8.000,6.000,8.000,6.000,7.000,6.000,6.000,9.000,5.323,4.677,5.000,6.000,7.000,4.000,2.000,1.000,1.000,0.000,1.000,1.000,2.055,1.945,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.314,0.00,10.23,9613.61, 13.3,749.9,1.000,1.82,7.49,791.6,ON,72.394,122.593,83.361,46.138,2.410,1.168328e+003,,MASIN,,,,,Normal Scan,
121,19/3/2020,02:42:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,0.000,0.537,0.463,0.000,2.000,2.000,2.000,2.000,3.000,3.000,5.000,6.000,4.000,5.000,7.060,8.940,3.000,5.000,6.000,11.000,7.000,8.000,8.000,18.000,7.000,14.000,11.000,8.867,15.133,10.000,17.000,15.000,13.136,5.864,12.000,12.000,9.000,11.000,13.000,14.000,11.000,12.120,9.880,16.000,11.000,9.000,16.000,10.000,10.000,10.000,13.000,11.000,8.000,10.000,8.000,5.000,5.000,9.000,5.000,8.000,11.000,11.000,7.000,2.000,7.000,7.000,14.000,9.000,6.000,8.000,6.000,6.000,10.000,13.000,8.000,9.000,8.000,6.000,10.000,12.000,9.000,7.000,9.000,7.000,8.000,7.000,7.099,8.901,4.378,4.622,5.000,6.000,3.000,5.000,1.000,2.000,1.000,1.000,0.000,0.000,0.000,1.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.316,0.00,10.22,9614.11, 13.3,749.9,1.000,1.82,7.48,788.9,ON,61.046,108.226,71.931,33.376,2.430,1.151411e+003,,MASIN,,,,,Normal Scan,
122,19/3/2020,02:48:59,21.7,101.7,40.5,6.66612e-008,1.82624e-005,,0.000,0.000,1.000,1.000,2.000,1.000,1.000,0.000,4.000,3.000,2.000,1.000,6.000,8.000,3.000,8.000,4.000,7.000,8.000,5.000,7.000,6.000,13.000,10.000,15.030,13.970,10.000,13.000,16.000,8.000,11.000,10.000,14.000,12.000,18.000,13.000,13.000,8.903,12.097,8.000,8.000,16.000,12.517,13.484,8.000,11.000,14.000,15.000,7.000,8.000,12.000,18.000,10.000,13.000,21.000,9.000,12.000,11.000,8.000,15.000,9.000,16.000,16.000,10.000,15.000,14.000,13.000,13.000,7.000,22.000,11.000,13.000,13.449,12.551,4.000,10.000,10.000,9.000,7.000,9.000,11.000,7.000,13.000,9.000,7.000,5.000,8.000,9.757,11.243,4.000,8.000,4.000,4.000,2.000,3.000,5.000,4.000,2.000,2.000,1.000,1.000,2.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.313,0.00,10.23,9613.61, 13.3,749.9,1.000,1.82,7.49,793.0,ON,68.165,109.858,74.397,32.197,2.415,1.332387e+003,,MASIN,,,,,Normal Scan,
