Sample File,C:\Users\fvanden\Documents\AIMdata\SMPS - Copy\240420.7.S82,
AIM Version,10.3.0.3
Classifier Model,3082       ,Classifier S/N,3082001651003   ,Classifier Firmware Version,2.10
Neutralizer Model,3088,Neutralizer S/N,3088011703001
Impactor (cm),0.0508,Impactor S/N,5080134
DMA Model,3081,DMA S/N,3081A1651001
DMA Inner Radius (cm),0.937
DMA Outer Radius (cm),1.961
DMA Characteristic Length (cm),44.369
HV Polarity,NEG,
Detector Model,3776 Low Flow,Detector S/N,3776165002, 
Detector Sample Flow (L/min),0.05,Detector Inlet Flow (L/min),0.30
Reference Gas Viscosity (Pa*s),1.832450e-005
Reference Mean Free Path (m),6.730000e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.30
Sutherland Constant (K),110.40
Tube Length (cm),30.00
Tube Diameter (cm),0.48
Channels/Decade,64
Multiple Charge Correction,FALSE
Nanoparticle Agglomerate Mobility Analysis,FALSE
Diffusion Correction,FALSE
Units,Raw Counts
Weight,Number
756,1/5/2020,12:17:11,20.7,98.8,43.0,6.83218e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,3.000,4.000,5.000,4.000,5.000,7.000,2.564,10.436,6.000,12.000,9.000,12.000,18.000,17.000,19.376,11.624,20.000,25.000,42.000,34.000,47.549,34.452,33.000,38.000,37.000,44.000,39.000,32.000,48.000,32.000,25.000,28.000,30.000,16.000,29.000,18.000,20.000,27.000,16.000,20.000,25.000,36.000,29.000,16.000,22.300,27.700,37.000,24.000,25.000,17.000,29.241,29.759,30.000,17.144,24.856,19.373,24.628,26.000,34.910,17.090,22.000,15.000,22.000,18.000,23.000,18.000,24.256,17.744,14.000,16.000,9.000,13.000,10.000,9.128,9.872,5.000,7.000,3.370,6.630,3.000,3.000,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9962.15, 13.8,777.4,1.000,1.83,7.52,808.6,ON,64.610,96.659,75.090,42.935,2.009,2.439150e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
757,1/5/2020,12:22:41,20.7,98.8,42.8,6.83218e-008,1.82145e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,5.000,0.000,6.585,3.415,6.000,10.000,13.000,11.000,7.383,14.617,14.000,17.000,13.000,12.000,21.000,30.981,23.323,27.029,32.667,23.468,38.081,45.451,35.676,42.718,39.944,35.662,35.000,41.000,27.000,28.000,31.000,37.000,33.032,21.968,27.000,23.000,23.000,23.235,23.765,24.000,28.414,37.586,22.000,32.000,16.000,41.000,27.407,23.593,20.000,28.000,24.241,25.157,33.602,21.000,37.705,24.296,27.136,18.864,34.820,27.180,16.000,26.000,28.000,25.000,22.000,22.000,18.000,22.000,21.000,12.000,16.000,12.000,11.000,18.000,8.000,8.000,6.000,6.000,2.000,2.000,1.000,4.000,2.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9962.15, 13.8,777.4,1.000,1.83,7.52,808.6,ON,66.561,98.547,75.893,44.508,2.040,2.619380e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
758,1/5/2020,12:28:11,20.8,98.8,42.6,6.83514e-008,1.82193e-005,,0.000,0.000,0.000,0.000,1.000,0.000,1.000,3.000,1.000,5.000,3.000,5.000,5.000,6.000,6.759,10.241,13.000,2.000,14.000,12.000,13.000,21.000,26.000,22.000,20.000,19.000,25.000,29.000,28.000,42.000,41.000,38.000,33.000,37.493,43.507,37.000,41.000,42.000,32.000,33.618,26.382,31.000,27.000,35.000,20.000,24.000,30.000,23.000,20.000,31.000,27.000,11.000,22.967,18.033,43.000,24.000,23.000,22.000,36.000,30.000,25.000,33.000,20.000,29.000,27.000,22.000,17.000,33.000,40.000,27.000,21.000,27.000,26.916,30.084,25.000,11.523,19.289,20.332,21.857,28.000,15.000,14.000,9.584,12.416,12.000,13.000,16.927,8.073,5.000,4.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9964.08, 13.8,777.4,1.000,1.83,7.52,808.6,ON,62.004,94.328,71.577,39.954,2.085,2.766328e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
759,1/5/2020,12:33:41,20.8,98.8,42.4,6.83514e-008,1.82193e-005,,0.000,1.000,0.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,2.000,3.000,2.000,6.000,6.000,6.844,9.156,9.000,12.000,16.000,14.000,16.000,13.000,34.000,19.000,18.448,36.552,23.143,27.857,31.889,37.111,30.000,38.109,34.370,44.521,44.000,46.000,40.000,41.000,28.618,36.382,34.000,34.760,26.240,30.000,30.384,26.616,24.000,29.000,30.717,24.283,31.000,25.000,29.000,25.000,29.000,28.000,31.000,27.000,29.239,31.761,18.000,39.000,21.524,28.476,29.000,26.000,29.000,17.000,29.755,30.245,17.000,32.832,22.168,26.277,26.723,22.000,13.000,22.521,15.479,12.000,19.944,12.056,9.000,8.000,10.000,7.000,6.000,9.000,2.000,6.340,1.660,2.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.68,9964.08, 13.8,777.4,1.000,1.83,7.52,808.6,ON,63.766,94.628,72.716,47.829,2.043,2.783190e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
760,1/5/2020,12:39:11,20.8,98.9,42.3,6.82823e-008,1.82193e-005,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,4.000,5.000,7.000,8.000,10.000,6.000,10.000,12.000,14.000,15.000,11.000,16.552,19.145,22.303,29.000,40.000,28.000,37.000,40.699,44.086,49.745,39.470,56.000,50.000,43.842,48.158,34.000,39.084,32.916,37.000,28.239,35.761,37.000,36.869,31.131,20.000,29.000,29.205,26.795,29.000,26.000,26.000,30.000,24.000,10.000,32.000,35.000,30.000,37.000,24.000,28.000,29.000,22.380,29.555,26.065,27.000,31.000,23.116,33.884,22.000,21.000,25.000,33.000,23.000,25.000,13.407,14.594,20.000,15.000,10.000,14.000,5.000,14.000,9.000,6.000,3.000,5.000,3.000,2.000,2.000,0.000,3.000,0.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9965.71, 13.8,777.4,1.000,1.83,7.52,808.7,ON,62.407,92.616,72.194,47.829,1.992,2.845042e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
761,1/5/2020,12:44:41,20.8,98.9,42.3,6.82823e-008,1.82193e-005,,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,3.000,3.000,3.000,4.000,4.000,5.000,6.000,3.000,6.000,6.000,6.000,11.000,19.000,14.000,21.000,17.000,28.580,23.421,21.519,34.481,23.000,45.000,31.000,44.000,33.000,34.000,39.591,42.409,27.000,34.103,36.897,34.000,22.000,24.000,32.000,15.856,21.144,25.000,16.000,28.000,17.000,30.000,27.000,25.000,25.000,30.000,23.000,23.498,27.502,22.000,28.690,25.310,28.000,20.000,23.000,33.000,23.000,34.000,28.000,27.000,26.000,25.000,29.000,29.000,32.000,17.000,19.000,17.000,19.000,19.000,13.186,12.814,14.000,8.000,12.000,8.228,5.772,5.000,5.000,2.000,4.000,2.000,4.000,2.000,2.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9965.71, 13.8,777.4,1.000,1.83,7.52,808.7,ON,65.006,96.231,74.293,41.418,2.033,2.501744e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
762,1/5/2020,12:50:11,20.8,98.9,42.0,6.82823e-008,1.82193e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,3.000,5.000,4.000,5.000,12.000,12.000,9.000,10.000,21.000,17.547,15.453,23.000,19.000,32.105,23.895,33.000,32.000,22.000,33.000,33.000,38.000,32.000,40.000,27.000,35.000,38.591,33.251,28.158,35.000,31.000,22.000,33.668,20.332,26.000,21.856,26.144,21.000,23.000,19.000,19.000,25.000,21.000,20.000,17.000,37.000,32.570,27.430,21.000,32.000,22.000,31.000,22.000,29.000,29.945,33.435,32.620,33.597,31.403,31.000,36.000,25.000,7.000,20.000,24.000,18.000,22.811,20.189,16.000,20.000,24.000,11.000,13.000,13.000,10.000,14.000,7.000,3.000,6.000,3.000,7.000,3.000,2.000,1.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9965.71, 13.8,777.4,1.000,1.83,7.52,808.7,ON,60.397,92.198,69.745,44.508,2.087,2.707924e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
763,1/5/2020,12:55:41,20.9,98.9,41.7,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,4.000,5.000,3.000,2.000,8.000,8.000,11.000,13.000,8.000,16.000,29.000,19.516,39.484,21.000,32.000,32.549,25.878,42.572,23.000,29.000,36.000,32.000,41.608,43.742,43.651,32.000,38.000,52.650,39.350,47.000,29.000,38.409,35.055,35.536,35.000,30.000,37.000,27.000,25.000,35.000,24.000,37.000,27.000,29.000,39.000,34.000,38.000,31.000,31.000,40.000,40.000,28.000,43.000,38.000,28.000,36.000,33.762,43.238,34.000,24.039,18.961,18.000,26.000,23.000,13.000,27.449,37.239,26.312,21.000,21.664,19.336,9.000,13.000,11.698,12.302,10.153,10.847,10.000,4.000,5.000,6.000,1.000,1.000,5.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,61.970,91.376,69.669,29.961,2.057,3.216592e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
764,1/5/2020,13:01:11,20.9,98.9,41.5,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,6.000,7.000,10.000,12.000,5.000,9.000,9.000,17.602,22.398,22.000,26.000,21.000,31.000,20.000,25.000,26.000,34.000,30.000,37.000,31.000,39.000,34.000,34.000,51.000,34.760,35.642,41.598,44.000,39.000,32.885,37.934,33.182,34.000,24.000,29.000,31.000,23.000,20.000,20.000,17.000,14.000,20.000,29.000,28.000,20.000,26.000,32.297,39.703,35.000,25.000,27.000,34.000,33.000,31.000,33.000,21.762,37.238,24.000,25.000,19.000,28.000,29.000,23.102,24.898,30.000,19.000,26.000,23.000,16.000,21.000,10.558,8.442,15.000,10.000,7.000,5.000,3.000,6.000,7.000,2.000,3.000,0.000,0.000,1.000,1.000,0.673,0.327,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,57.704,88.510,67.208,46.138,2.069,2.942481e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
765,1/5/2020,13:06:41,20.9,98.9,41.2,6.83119e-008,1.82241e-005,,1.000,0.000,0.000,0.000,0.000,2.000,1.000,3.000,1.000,3.000,3.000,7.000,8.000,11.000,14.000,10.000,16.000,13.000,13.000,22.000,13.000,21.000,16.000,11.000,28.000,19.000,28.000,37.000,31.000,34.000,28.526,45.475,38.350,35.650,37.000,36.000,35.650,46.350,33.906,32.094,33.000,33.000,34.000,32.000,27.299,26.701,19.000,31.000,22.000,16.996,12.004,21.000,17.000,23.000,17.000,29.368,28.632,28.473,20.406,27.121,21.000,27.000,27.000,22.000,26.000,30.000,18.000,27.191,29.886,35.922,19.000,21.000,20.000,19.000,22.000,14.000,15.000,12.000,9.000,9.000,10.000,10.000,9.000,4.000,7.000,7.000,2.000,3.000,4.000,4.000,0.000,2.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,55.580,83.259,63.878,42.935,2.033,2.645274e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
766,1/5/2020,13:12:11,20.9,98.9,40.9,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,2.000,1.000,2.000,5.000,6.000,2.000,8.000,5.000,9.000,6.000,7.000,13.000,12.000,16.000,20.000,14.409,22.591,16.000,29.000,25.000,16.000,29.115,23.885,29.000,38.000,44.000,36.760,25.240,43.000,44.000,41.000,37.885,40.116,36.464,27.570,31.966,34.650,25.350,31.000,19.007,27.993,22.000,24.062,27.422,13.516,20.000,29.000,21.368,27.632,25.473,35.527,24.000,27.000,30.000,32.000,24.000,26.000,29.000,27.000,29.191,26.809,28.000,29.000,24.000,29.000,16.000,26.000,25.000,20.000,17.000,16.000,7.000,6.000,11.000,7.000,8.000,3.000,6.000,3.000,0.000,1.000,1.000,2.000,0.000,0.000,0.000,1.000,2.000,1.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,63.381,91.653,71.686,46.138,1.990,2.532960e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
767,1/5/2020,13:17:41,20.9,98.9,40.4,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,2.000,1.000,3.000,4.000,4.000,5.000,8.979,12.021,4.000,8.000,6.000,10.000,14.000,19.000,9.000,12.000,26.000,14.000,31.000,25.000,33.000,23.526,30.474,33.350,37.651,35.000,31.000,44.000,36.490,43.510,35.000,36.000,44.464,39.570,35.966,23.000,30.000,29.000,17.000,18.000,12.000,14.000,22.484,24.516,17.000,22.000,21.368,25.632,27.473,31.527,22.497,29.503,22.304,26.696,27.000,27.203,23.797,33.429,27.571,33.039,27.961,28.000,27.000,18.102,27.898,13.000,20.000,20.939,14.061,13.000,14.000,17.000,7.000,10.000,11.000,5.000,2.000,2.000,4.000,4.000,2.000,2.000,0.000,1.000,2.430,2.570,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,63.542,93.345,73.224,51.397,1.987,2.436501e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
768,1/5/2020,13:23:11,20.9,98.9,39.9,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,2.000,1.000,3.000,3.000,6.000,10.000,3.000,12.000,16.000,12.000,12.886,14.114,22.000,20.425,26.575,26.000,36.000,33.000,30.000,39.000,44.000,31.000,36.000,45.115,38.885,46.000,47.350,54.389,38.262,39.804,45.196,35.000,43.000,55.000,39.000,44.000,43.000,45.101,30.548,33.350,25.000,26.000,32.000,33.996,36.004,31.000,24.000,15.000,34.408,29.592,33.000,25.473,32.527,30.000,27.000,31.000,29.000,31.000,27.000,28.000,29.000,32.000,38.000,35.962,24.038,27.000,21.000,25.000,20.000,21.000,18.000,22.000,17.000,12.000,13.000,9.000,20.000,7.000,12.000,6.000,2.000,7.000,4.000,1.000,1.000,0.000,0.000,2.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,56.316,83.235,63.975,46.138,2.021,3.332618e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
769,1/5/2020,13:28:41,20.9,98.9,39.7,6.83119e-008,1.82241e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,4.000,3.000,1.000,4.000,0.000,4.000,3.000,9.979,6.021,7.000,6.000,10.425,13.575,12.000,22.000,13.000,18.000,21.000,23.000,25.000,26.000,23.115,35.410,42.474,39.350,41.650,33.000,46.206,50.794,38.000,32.000,43.000,34.000,37.000,34.000,42.000,32.000,37.323,30.677,24.000,26.000,32.000,21.000,20.484,25.516,21.000,32.000,22.368,29.632,40.000,25.879,22.618,30.503,34.000,29.000,26.000,34.000,34.000,29.000,34.000,35.000,25.000,24.000,34.000,21.000,22.000,30.000,25.000,19.000,18.000,17.664,21.336,14.000,17.000,13.000,7.000,11.000,8.000,2.000,2.000,2.000,3.000,1.000,5.000,1.000,2.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.223,0.777,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9967.63, 13.8,777.4,1.000,1.83,7.52,808.8,ON,66.843,97.037,75.510,51.397,2.008,2.744391e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
770,1/5/2020,13:34:11,21.0,98.9,39.5,6.83415e-008,1.82289e-005,,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,4.000,2.000,2.000,5.000,7.000,8.000,7.000,12.000,9.000,12.000,16.000,12.000,11.000,14.251,24.749,21.000,22.402,28.598,35.000,27.000,30.224,44.776,33.353,18.647,38.000,36.000,41.574,32.426,47.458,51.132,34.410,45.000,61.000,42.000,36.000,38.000,35.443,23.557,39.000,22.000,25.000,21.000,27.000,30.000,23.000,24.000,23.000,22.166,29.834,30.000,31.000,28.000,24.000,38.000,33.000,30.000,31.000,43.000,33.000,31.000,31.000,23.000,24.000,22.000,29.000,25.000,19.000,22.000,20.000,14.181,23.819,16.000,21.462,12.541,13.997,15.000,13.000,11.000,5.000,8.000,3.000,6.000,3.000,1.000,2.000,1.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,62.096,93.562,71.523,59.352,2.055,2.972769e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
771,1/5/2020,13:39:41,21.0,98.9,39.2,6.83415e-008,1.82289e-005,,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,4.000,3.000,3.000,3.000,4.000,4.000,10.000,8.000,12.000,14.000,15.000,19.000,15.000,19.000,23.000,23.000,16.394,42.606,32.000,32.000,40.000,36.170,40.830,41.147,43.066,46.788,34.000,41.000,41.000,54.208,48.053,42.739,43.000,28.443,40.011,25.546,33.000,21.000,19.000,23.854,31.146,23.000,21.118,28.382,27.500,29.000,30.000,22.000,39.000,39.000,49.117,27.883,37.000,29.000,27.000,30.000,30.000,29.000,29.000,32.000,23.000,22.000,25.000,28.000,20.000,28.000,23.181,27.819,12.000,14.462,14.538,11.000,11.000,7.000,9.000,5.000,3.000,5.000,5.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,65.954,96.121,75.657,59.352,1.975,2.841460e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
772,1/5/2020,13:45:11,21.0,98.9,39.1,6.83415e-008,1.82289e-005,,1.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,2.000,1.000,2.000,2.000,4.000,4.000,5.000,4.000,6.000,14.000,7.000,16.000,12.000,13.000,14.000,17.000,21.000,30.000,18.000,30.000,32.000,31.946,31.054,26.863,46.137,34.555,39.019,41.427,38.000,43.000,43.000,41.000,45.000,39.000,27.829,32.171,33.000,37.000,31.000,24.000,26.000,32.000,23.000,19.000,19.000,33.000,27.000,27.000,31.000,30.000,22.000,26.000,31.000,19.000,30.000,24.000,30.000,24.590,27.671,27.767,39.972,28.000,20.802,24.198,32.000,23.119,23.881,26.000,36.000,21.000,20.000,19.000,18.000,10.000,13.613,11.387,12.000,8.000,7.000,5.069,1.931,7.000,4.000,2.000,1.000,1.000,0.000,2.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,65.614,97.034,74.774,44.508,2.040,2.775129e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
773,1/5/2020,13:50:41,21.0,98.9,39.1,6.83415e-008,1.82289e-005,,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,4.000,3.000,5.000,5.090,2.910,4.000,5.000,8.000,10.000,5.000,6.000,13.000,17.251,12.749,20.000,18.000,13.275,27.725,25.000,35.000,42.000,30.000,32.432,42.569,31.000,35.574,45.852,47.575,34.000,36.000,47.685,29.315,37.000,39.659,34.341,36.000,34.000,29.000,33.000,27.000,35.000,35.000,28.000,22.000,28.000,33.500,35.666,33.834,30.000,29.000,29.000,30.000,24.117,31.884,28.000,35.000,19.000,24.000,27.028,23.972,25.000,29.000,25.000,25.000,21.000,12.320,17.680,19.000,16.000,11.000,16.000,13.000,6.000,11.000,9.000,8.078,5.922,8.000,3.000,3.000,2.000,3.000,2.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,64.887,90.748,71.748,39.954,1.960,2.703672e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
774,1/5/2020,13:56:11,21.0,98.9,39.0,6.83415e-008,1.82289e-005,,1.000,0.000,0.000,1.000,0.000,1.000,2.000,1.000,1.000,6.000,10.000,8.000,3.000,9.000,8.000,8.000,9.000,12.000,9.000,11.000,12.000,18.000,16.000,12.000,26.000,21.000,19.000,24.000,20.000,27.000,24.000,36.000,40.000,41.000,36.000,36.000,38.915,43.085,43.000,36.000,47.000,30.000,38.000,31.000,20.000,20.000,27.000,34.000,22.000,17.000,17.000,17.552,25.448,18.000,21.000,14.000,20.000,18.000,23.000,25.000,21.000,31.117,24.160,37.724,32.000,30.000,26.522,35.478,36.000,21.000,23.802,20.910,20.289,25.000,20.000,16.000,28.000,21.000,9.000,13.000,12.462,13.538,11.000,12.000,5.000,8.000,5.000,3.000,4.000,2.000,3.000,2.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,60.054,90.936,69.268,59.352,2.075,2.602140e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
775,1/5/2020,14:01:41,21.0,98.9,38.8,6.83415e-008,1.82289e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,2.000,0.000,3.000,2.000,4.090,6.910,6.000,13.000,5.000,6.000,11.000,13.000,14.000,11.000,23.000,27.000,17.000,21.000,32.000,26.000,25.000,27.000,36.000,38.000,38.170,30.830,41.000,48.000,43.000,46.000,42.709,39.291,32.000,34.000,28.000,26.000,34.000,39.000,32.000,29.000,27.000,27.000,32.854,24.146,23.000,22.000,28.000,25.000,32.000,29.000,24.000,26.000,21.000,29.000,22.000,36.000,29.000,26.000,27.000,28.000,20.880,36.928,24.193,33.000,21.000,19.000,21.000,33.000,16.000,15.182,14.819,13.000,5.000,18.000,8.000,8.000,9.000,3.000,2.000,8.000,3.000,2.000,0.000,2.000,1.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,62.381,90.223,70.753,49.581,1.982,2.706847e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
776,1/5/2020,14:07:11,21.0,98.9,38.6,6.83415e-008,1.82289e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,5.000,3.000,1.000,7.000,5.000,2.000,6.000,6.000,4.000,14.000,8.000,8.000,14.000,12.251,11.749,10.000,22.000,15.000,18.878,20.123,25.000,38.000,34.000,35.000,40.000,38.555,31.445,39.213,50.787,37.000,44.000,45.685,50.315,38.262,35.739,31.000,43.000,27.454,32.546,22.000,23.000,18.000,19.000,11.000,11.000,27.118,16.882,12.000,19.000,21.000,15.000,21.000,27.121,20.880,20.000,27.000,36.000,26.000,30.000,30.000,33.760,20.240,22.000,17.856,22.144,18.000,19.000,23.564,11.436,19.000,16.000,17.000,12.000,7.000,7.000,10.000,9.000,5.000,5.000,3.000,4.000,1.000,1.000,2.000,2.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,60.405,90.962,70.529,51.397,2.001,2.487909e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
777,1/5/2020,14:12:41,21.0,98.9,38.5,6.83415e-008,1.82289e-005,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,4.000,3.000,3.000,5.000,4.000,5.000,5.000,6.000,9.000,17.000,8.388,6.612,11.000,5.000,19.000,18.000,17.877,16.123,14.000,27.000,24.000,30.000,30.000,30.000,29.000,43.000,40.000,26.000,37.000,33.000,35.000,27.000,29.000,29.000,32.000,34.000,27.000,27.000,10.000,24.000,19.000,16.000,14.000,10.000,24.000,21.000,19.000,28.000,20.000,21.000,28.000,28.000,24.000,21.585,21.415,33.000,28.000,23.000,21.000,24.000,22.000,19.000,23.000,12.000,28.000,19.000,14.000,10.181,20.376,15.425,10.480,9.538,7.000,3.000,8.000,2.000,2.000,2.000,1.000,2.000,1.000,3.000,1.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,4,50,1,3.000,0.300,0.00,10.69,9969.55, 13.8,777.4,1.000,1.83,7.52,808.9,ON,65.303,93.030,73.350,49.581,1.978,2.168841e+003,lockdown measurements b,MASIN,,,optics room,,Normal Scan,
